product_id,outsourcing_order_id,outsourcing_quantity,quantity_stock_in,delivery_real_
1310,1130,171.000000,171.0000000000,2022-10-29
2168,1130,6.000000,6.0000000000,2022-10-29
11062,1129,768.000000,768.0000000000,2022-10-29
10503,1128,12.000000,,
10504,1128,12.000000,,
1309,1128,171.200000,,
2168,1128,6.000000,,
9028,1127,482.000000,241.0000000000,2022-11-04
9028,1127,482.000000,241.0000000000,2022-11-04
10888,1126,62.000000,62.0000000000,2022-10-28
1065,1125,57.000000,52.0000000000,2022-11-02
9663,1125,11.000000,10.0000000000,2022-11-02
1065,1124,21.000000,2.5000000000,2022-11-09
1065,1124,21.000000,9.5000000000,2022-11-09
1065,1124,21.000000,7.0000000000,2022-11-09
1061,1124,11.500000,5.5000000000,2022-11-02
1061,1124,11.500000,1.0000000000,2022-11-03
1061,1124,11.500000,0.5000000000,2022-11-03
9662,1124,11.000000,9.0000000000,2022-11-09
2334,1124,17.000000,14.0000000000,2022-11-09
1502,1124,23.000000,10.5000000000,2022-11-09
1502,1124,23.000000,10.5000000000,2022-11-09
8413,1124,2.500000,2.0000000000,2022-11-03
8538,1123,60.000000,60.0000000000,2022-10-31
8537,1123,60.000000,,
10113,1122,1450.000000,1450.0000000000,2022-11-01
9678,1121,600.000000,600.0000000000,2022-11-01
10115,1121,1555.000000,1555.0000000000,2022-11-09
9679,1121,790.000000,790.0000000000,2022-11-01
10114,1121,2044.000000,2044.0000000000,2022-11-09
9692,1121,1830.000000,1830.0000000000,2022-10-28
9691,1121,1830.000000,,
9678,1120,2250.000000,2250.0000000000,2022-11-01
9677,1120,1110.000000,1110.0000000000,2022-11-01
8647,1120,1480.000000,1480.0000000000,2022-10-28
8468,1120,1480.000000,,
7734,1119,650.000000,650.0000000000,2022-10-31
8925,1119,770.000000,770.0000000000,2022-10-28
8923,1119,770.000000,,
10447,1118,85.000000,65.0000000000,2022-11-05
10446,1118,85.000000,,
2196,1117,53.000000,53.0000000000,2022-10-27
2168,1117,26.000000,6.0000000000,2022-10-27
2168,1117,26.000000,12.5000000000,2022-10-27
2168,1117,26.000000,7.5000000000,2022-10-27
2169,1117,10.500000,3.5000000000,2022-10-27
2169,1117,10.500000,7.0000000000,2022-10-27
94,1117,4.000000,4.0000000000,2022-11-01
8350,1116,120.000000,90.0000000000,2022-10-31
8329,1116,120.000000,,
11048,1115,100.000000,74.0000000000,2022-11-02
91,1114,3.500000,3.5000000000,2022-10-27
9350,1114,3.500000,3.5000000000,2022-10-27
1999,1114,13.000000,13.0000000000,2022-10-27
2171,1114,5.000000,5.0000000000,2022-10-27
1233,1114,110.000000,110.0000000000,2022-10-27
10833,1114,132.000000,132.0000000000,2022-10-27
10832,1114,229.000000,66.0000000000,2022-10-27
10832,1114,229.000000,163.0000000000,2022-10-27
10834,1114,182.000000,66.0000000000,2022-10-27
10834,1114,182.000000,116.0000000000,2022-10-27
11129,1114,33.000000,33.0000000000,2022-10-27
8384,1114,72.000000,72.0000000000,2022-10-29
1236,1114,18.000000,18.0000000000,2022-10-27
1238,1114,42.000000,42.0000000000,2022-10-27
11131,1114,43.000000,43.0000000000,2022-10-27
8386,1114,106.000000,106.0000000000,2022-10-29
1308,1114,20.000000,20.0000000000,2022-10-27
1310,1114,43.000000,43.0000000000,2022-10-27
616,1114,13.000000,13.0000000000,2022-10-27
1312,1113,33.000000,10.0000000000,2022-10-29
1312,1113,33.000000,10.0000000000,2022-11-02
1312,1113,33.000000,8.0000000000,2022-11-02
1312,1112,264.000000,39.0000000000,2022-10-29
1312,1112,264.000000,39.0000000000,2022-10-29
1312,1112,264.000000,88.0000000000,2022-11-02
1312,1112,264.000000,88.0000000000,2022-11-02
9008,1111,1719.000000,586.0000000000,2022-10-31
9008,1111,1719.000000,486.0000000000,2022-11-01
9008,1111,1719.000000,486.0000000000,2022-11-01
9008,1111,1719.000000,161.0000000000,2022-11-01
9028,1111,643.000000,483.0000000000,2022-11-01
9028,1111,643.000000,160.0000000000,2022-11-01
8570,1110,220.000000,163.0000000000,2022-10-28
8569,1110,220.000000,,
111,1109,3.500000,3.5000000000,2022-10-27
91,1109,3.500000,3.5000000000,2022-10-27
135,1109,3.500000,3.5000000000,2022-10-27
240,1109,3.500000,3.5000000000,2022-10-27
10832,1109,84.000000,84.0000000000,2022-10-27
11129,1109,12.000000,12.0000000000,2022-10-27
10834,1109,27.000000,27.0000000000,2022-10-27
8384,1109,11.000000,11.0000000000,2022-10-29
11131,1109,12.000000,12.0000000000,2022-10-27
8386,1109,11.000000,11.0000000000,2022-10-29
659,1109,10.000000,10.0000000000,2022-10-27
9662,1108,4.000000,0.5000000000,2022-10-27
9662,1108,4.000000,1.5000000000,2022-10-27
9662,1108,4.000000,1.0000000000,2022-10-27
11019,1107,80.000000,80.0000000000,2022-10-26
11023,1107,80.000000,64.0000000000,2022-10-26
11022,1107,80.000000,,
1999,1106,8.000000,8.0000000000,2022-10-26
11119,1106,4.000000,2.0000000000,2022-10-26
11119,1106,4.000000,2.0000000000,2022-10-26
190,1106,6.000000,6.0000000000,2022-10-26
157,1106,3.000000,3.0000000000,2022-10-26
175,1106,6.000000,6.0000000000,2022-10-26
6946,1105,1040.000000,810.0000000000,2022-10-25
9677,1104,1050.000000,1050.0000000000,2022-11-01
9694,1104,510.000000,226.0000000000,2022-10-28
9693,1104,510.000000,,
6940,1103,200.000000,182.0000000000,2022-10-26
8348,1103,80.000000,60.0000000000,2022-10-26
8327,1103,80.000000,,
7659,1102,180.000000,151.0000000000,2022-10-22
2013,1101,18.000000,18.0000000000,2022-10-25
1057,1101,123.400000,123.4000000000,2022-10-25
91,1101,4.000000,4.0000000000,2022-10-25
11121,1101,3.500000,3.5000000000,2022-10-25
178,1101,7.000000,7.0000000000,2022-10-25
9028,1100,161.000000,161.0000000000,2022-11-01
11116,1100,151.000000,151.0000000000,2022-11-08
9009,1100,470.000000,470.0000000000,2022-10-31
6921,1099,1300.000000,1300.0000000000,2022-10-31
7700,1099,1030.000000,1030.0000000000,2022-10-31
1303,1098,10.000000,10.0000000000,2022-10-24
7766,1097,80.000000,72.0000000000,2022-10-25
10712,1097,80.000000,,
10934,1096,70.000000,42.0000000000,2022-10-25
1692,1095,18.000000,18.0000000000,2022-10-24
1694,1095,71.000000,71.0000000000,2022-10-24
6918,1094,10650.000000,7500.0000000000,2022-10-28
6918,1094,10650.000000,3150.0000000000,2022-10-31
8510,1094,6250.000000,6250.0000000000,2022-10-25
8509,1094,6250.000000,,
1061,1093,2.000000,0.5000000000,2022-10-27
1061,1093,2.000000,1.0000000000,2022-10-27
1065,1093,5.000000,3.5000000000,2022-10-27
1065,1093,5.000000,0.7000000000,2022-11-03
8434,1093,3.000000,3.0000000000,2022-10-22
9662,1093,4.000000,2.5000000000,2022-10-22
9662,1093,4.000000,1.0000000000,2022-10-27
1236,1092,4.000000,4.0000000000,2022-10-24
1238,1092,19.000000,19.0000000000,2022-10-24
2337,1092,15.500000,15.5000000000,2022-10-25
9687,1091,161.000000,161.0000000000,2022-10-24
1201,1091,46.000000,46.0000000000,2022-10-25
1202,1091,367.000000,210.4000000000,2022-10-22
1202,1091,367.000000,156.6000000000,2022-10-24
9248,1091,1272.000000,147.3000000000,2022-10-22
9248,1091,1272.000000,1124.7000000000,2022-10-24
9421,1091,215.000000,215.0000000000,2022-10-24
1152,1091,182.000000,188.1000000000,2022-10-25
1158,1091,60.000000,60.0000000000,2022-10-25
1159,1091,69.000000,69.0000000000,2022-10-24
1197,1091,317.000000,158.0000000000,2022-10-22
1197,1091,317.000000,149.3000000000,2022-10-22
1197,1091,317.000000,9.7000000000,2022-10-25
9688,1091,107.000000,107.0000000000,2022-10-26
9214,1090,45.000000,45.0000000000,2022-10-22
8680,1089,45.000000,45.0000000000,2022-10-22
8679,1089,45.000000,,
9265,1088,45.000000,40.0000000000,2022-10-22
9264,1088,45.000000,,
8680,1087,45.000000,45.0000000000,2022-10-22
8679,1087,45.000000,,
8513,1086,80.000000,55.0000000000,2022-10-26
8337,1086,80.000000,,
8515,1085,140.000000,108.0000000000,2022-10-26
8339,1085,140.000000,,
10373,1084,85.000000,63.0000000000,2022-10-25
10372,1084,85.000000,,
733,1083,186.500000,39.3000000000,2022-10-22
733,1083,186.500000,147.2000000000,2022-10-24
746,1083,220.000000,47.5000000000,2022-10-20
746,1083,220.000000,172.5000000000,2022-10-25
463,1083,386.000000,59.4000000000,2022-10-20
463,1083,386.000000,64.6000000000,2022-10-24
463,1083,386.000000,321.2000000000,2022-10-25
466,1083,389.000000,205.8000000000,2022-10-24
466,1083,389.000000,183.2000000000,2022-10-25
470,1083,635.000000,283.7000000000,2022-10-22
470,1083,635.000000,292.1000000000,2022-10-24
470,1083,635.000000,59.4000000000,2022-10-26
472,1083,616.000000,324.8000000000,2022-10-22
472,1083,616.000000,291.2000000000,2022-10-25
1152,1083,746.000000,225.9000000000,2022-10-22
1152,1083,746.000000,271.1000000000,2022-10-24
1152,1083,746.000000,246.0000000000,2022-10-25
1169,1083,215.500000,220.0000000000,2022-10-25
1181,1083,536.000000,391.3000000000,2022-10-22
1181,1083,536.000000,144.7000000000,2022-10-25
10704,1082,80.000000,69.0000000000,2022-10-26
10703,1082,80.000000,,
8356,1081,145.000000,140.0000000000,2022-10-26
8335,1081,145.000000,,
8522,1080,80.000000,,
8376,1080,80.000000,,
11045,1079,208.000000,140.0000000000,2022-10-26
11102,1079,208.000000,,
11042,1079,620.000000,568.0000000000,2022-10-22
2334,1078,3.000000,2.5000000000,2022-10-20
8677,1078,6.500000,2.5000000000,2022-10-24
740,1077,5.000000,5.0000000000,2022-10-20
1635,1077,5.000000,5.0000000000,2022-10-20
1325,1077,5.000000,5.0000000000,2022-10-20
1676,1077,15.000000,15.0000000000,2022-10-20
1766,1077,10.000000,,
8966,1077,5.000000,5.0000000000,2022-10-20
8447,1077,5.000000,5.0000000000,2022-10-20
1744,1077,4.000000,4.0000000000,2022-10-20
1746,1077,3.000000,3.0000000000,2022-10-20
8543,1077,4.000000,4.0000000000,2022-10-20
10764,1077,3.000000,3.0000000000,2022-10-20
10841,1077,3.500000,3.5000000000,2022-10-20
9605,1077,5.500000,5.5000000000,2022-10-25
1063,1076,1.000000,0.5000000000,2022-10-20
9202,1076,12.000000,10.0000000000,2022-10-20
9008,1075,1216.000000,810.0000000000,2022-10-26
9008,1075,1216.000000,406.0000000000,2022-10-26
10755,1074,161.000000,161.0000000000,2022-11-04
1286,1073,3.500000,3.5000000000,2022-10-20
1287,1073,21.000000,21.0000000000,2022-10-20
94,1073,9.000000,9.0000000000,2022-10-20
93,1073,15.000000,15.0000000000,2022-10-20
7318,1072,4730.000000,3334.0000000000,2022-10-25
7285,1072,6750.000000,6750.0000000000,2022-10-28
9219,1072,2200.000000,2200.0000000000,2022-10-25
9218,1072,2200.000000,,
8522,1071,85.000000,72.0000000000,2022-10-26
8376,1071,85.000000,,
9004,1070,161.000000,,
9028,1070,1048.000000,80.0000000000,2022-10-20
9028,1070,1048.000000,324.0000000000,2022-10-24
9028,1070,1048.000000,242.0000000000,2022-10-24
9028,1070,1048.000000,80.0000000000,2022-10-24
9028,1070,1048.000000,161.0000000000,2022-10-24
9028,1070,1048.000000,161.0000000000,2022-11-04
9012,1070,80.000000,80.0000000000,2022-10-20
11076,1069,155.000000,138.0000000000,2022-10-26
11075,1069,155.000000,,
8677,1068,4.500000,4.0000000000,2022-10-20
8440,1067,17.000000,17.0000000000,2022-10-18
86,1067,22.000000,22.0000000000,2022-10-20
8543,1067,20.000000,20.0000000000,2022-10-20
2171,1067,40.000000,40.0000000000,2022-10-20
10498,1067,4.000000,4.0000000000,2022-10-20
408,1067,11.000000,11.0000000000,2022-10-20
8986,1067,4.000000,4.0000000000,2022-10-20
406,1067,11.000000,11.0000000000,2022-10-20
9043,1067,58.000000,38.0000000000,2022-10-20
9043,1067,58.000000,20.0000000000,2022-10-20
9010,1066,1000.000000,972.0000000000,2022-10-22
8956,1065,120.000000,92.0000000000,2022-10-22
8955,1065,120.000000,,
8356,1064,145.000000,,
8335,1064,145.000000,,
9010,1064,500.000000,,
8354,1063,85.000000,54.0000000000,2022-10-18
8354,1063,85.000000,31.0000000000,2022-10-22
8333,1063,85.000000,,
8352,1062,85.000000,75.0000000000,2022-10-22
8331,1062,85.000000,,
8422,1061,80.000000,62.0000000000,2022-10-22
8421,1061,80.000000,,
9265,1060,90.000000,,
9264,1060,90.000000,,
7228,1059,515.000000,,
8434,1058,4.000000,3.0000000000,2022-10-20
8434,1058,4.000000,0.5000000000,2022-10-20
419,1058,2.500000,1.0000000000,2022-11-07
1502,1058,22.000000,10.5000000000,2022-10-28
1502,1058,22.000000,10.5000000000,2022-10-28
1065,1058,9.000000,3.5000000000,2022-11-07
1065,1058,9.000000,4.5000000000,2022-11-07
1061,1058,37.000000,5.0000000000,2022-10-28
1061,1058,37.000000,19.0000000000,2022-11-07
1061,1058,37.000000,11.0000000000,2022-11-10
6691,1058,81.000000,13.0000000000,2022-10-28
6691,1058,81.000000,38.0000000000,2022-10-28
6691,1058,81.000000,26.0000000000,2022-10-28
8677,1058,4.500000,6.0000000000,2022-10-20
9131,1058,4.500000,4.0000000000,2022-10-20
9075,1057,2000.000000,,
9074,1057,7300.000000,7060.0000000000,2022-10-28
9901,1056,50.000000,,
8680,1055,45.000000,,
8679,1055,45.000000,,
9265,1054,45.000000,,
9264,1054,45.000000,,
9265,1053,45.000000,,
9264,1053,45.000000,,
8680,1052,45.000000,49.0000000000,2022-10-20
8679,1052,45.000000,,
8651,1051,45.000000,49.0000000000,2022-10-20
8650,1051,45.000000,,
9342,1050,50.000000,,
9901,1049,45.000000,106.0000000000,2022-10-20
8680,1049,45.000000,49.0000000000,2022-10-20
8679,1049,45.000000,,
9901,1048,50.000000,34.0000000000,2022-10-20
9743,1047,2.000000,2.0000000000,2022-10-18
9744,1047,2.000000,2.0000000000,2022-10-18
9745,1047,2.000000,2.0000000000,2022-10-18
11092,1047,3.000000,3.0000000000,2022-10-18
9605,1047,5.000000,5.0000000000,2022-10-18
11067,1047,6.000000,6.0000000000,2022-10-18
9054,1047,4.000000,4.0000000000,2022-10-18
317,1047,11.000000,11.0000000000,2022-10-18
11063,1047,3.500000,3.5000000000,2022-10-18
2333,1047,3.000000,3.0000000000,2022-10-18
2279,1047,4.000000,4.0000000000,2022-10-18
8310,1047,2.000000,2.0000000000,2022-10-18
1303,1047,4.000000,4.0000000000,2022-10-18
11090,1046,85.000000,,
11010,1045,85.000000,,
7213,1044,410.000000,,
9743,1043,2.000000,,
9744,1043,2.000000,,
9745,1043,2.000000,,
11085,1043,3.000000,,
9605,1043,5.000000,,
11067,1043,6.000000,,
9054,1043,4.000000,,
317,1043,11.000000,,
11063,1043,3.500000,,
2333,1043,3.000000,,
2279,1043,4.000000,,
8310,1043,2.000000,,
1303,1043,4.000000,,
10766,1042,800.000000,,
1810,1041,8.000000,,
6998,1040,160.000000,140.0000000000,2022-10-20
9415,1040,85.000000,75.0000000000,2022-10-22
9414,1040,85.000000,,
9028,1039,1415.000000,626.0000000000,2022-10-18
9028,1039,1415.000000,628.0000000000,2022-10-18
9028,1039,1415.000000,161.0000000000,2022-10-20
11046,1039,488.000000,488.0000000000,2022-10-29
9007,1039,1357.000000,1357.0000000000,2022-10-20
8517,1038,80.000000,78.0000000000,2022-10-22
8341,1038,80.000000,,
9716,1038,180.000000,144.0000000000,2022-10-22
10142,1037,85.000000,66.0000000000,2022-11-01
10141,1037,85.000000,,
8377,1037,85.000000,63.0000000000,2022-10-25
8373,1037,85.000000,,
10173,1036,180.000000,171.0000000000,2022-10-22
11011,1036,85.000000,69.0000000000,2022-10-22
11010,1036,85.000000,,
9265,1035,80.000000,80.0000000000,2022-10-18
9264,1035,80.000000,,
9662,1034,3.500000,0.5000000000,2022-10-14
9662,1034,3.500000,2.0000000000,2022-10-14
9662,1034,3.500000,0.5000000000,2022-10-14
1810,1033,33.000000,31.0000000000,2022-10-14
10154,1032,10.000000,10.0000000000,2022-10-17
1243,1032,25.000000,25.0000000000,2022-10-17
10153,1032,10.000000,10.0000000000,2022-10-17
1246,1032,25.000000,25.0000000000,2022-10-17
10151,1032,5.000000,5.0000000000,2022-10-17
1287,1032,15.000000,15.0000000000,2022-10-17
10150,1032,12.000000,12.0000000000,2022-10-17
1310,1032,35.000000,35.0000000000,2022-10-17
10152,1032,5.000000,5.0000000000,2022-10-17
1281,1032,15.000000,15.0000000000,2022-10-17
10502,1032,5.000000,5.0000000000,2022-10-17
2337,1032,42.000000,42.0000000000,2022-10-17
1308,1032,5.000000,5.0000000000,2022-10-17
1309,1032,11.000000,11.0000000000,2022-10-17
86,1032,3.500000,3.5000000000,2022-10-17
8234,1032,7.000000,7.0000000000,2022-10-17
8392,1032,3.500000,3.5000000000,2022-10-17
6861,1031,1100.000000,1100.0000000000,2022-10-14
6861,1030,800.000000,400.0000000000,2022-10-14
6861,1030,800.000000,400.0000000000,2022-10-28
6861,1029,1700.000000,1700.0000000000,2022-10-25
6860,1029,4200.000000,3700.0000000000,2022-10-14
6860,1029,4200.000000,2592.0000000000,2022-10-25
6883,1028,1000.000000,1000.0000000000,2022-10-26
6861,1028,2700.000000,2700.0000000000,2022-10-28
6882,1028,100.000000,100.0000000000,2022-10-26
6860,1028,230.000000,2000.0000000000,2022-10-25
8714,1027,1600.000000,1600.0000000000,2022-11-02
6861,1027,850.000000,850.0000000000,2022-10-28
6871,1026,1200.000000,1178.0000000000,2022-10-25
9220,1026,1200.000000,1200.0000000000,2022-10-25
6861,1025,2000.000000,1500.0000000000,2022-10-22
6861,1025,2000.000000,420.0000000000,2022-10-25
6861,1025,2000.000000,80.0000000000,2022-10-28
6860,1025,3000.000000,3000.0000000000,2022-10-22
7029,1024,1800.000000,1770.0000000000,2022-10-26
6883,1024,600.000000,600.0000000000,2022-10-26
6883,1023,6700.000000,6700.0000000000,2022-10-26
6882,1023,9000.000000,3538.0000000000,2022-10-26
6882,1023,9000.000000,5462.0000000000,2022-11-02
6861,1023,3500.000000,3500.0000000000,2022-10-25
9134,1022,175.000000,,
7232,1021,620.000000,640.0000000000,2022-10-14
8506,1020,160.000000,160.0000000000,2022-10-18
8505,1020,160.000000,,
10285,1020,48.000000,48.0000000000,2022-10-18
10284,1020,48.000000,,
8649,1020,90.000000,90.0000000000,2022-10-18
8648,1020,90.000000,,
8575,1020,90.000000,90.0000000000,2022-10-18
8574,1020,90.000000,,
10186,1020,70.000000,,
10185,1020,70.000000,,
10491,1020,70.000000,70.0000000000,2022-10-18
11072,1020,70.000000,,
8922,1020,50.000000,50.0000000000,2022-10-18
8467,1020,50.000000,,
10844,1020,50.000000,50.0000000000,2022-10-18
10843,1020,50.000000,,
9922,1020,50.000000,50.0000000000,2022-10-18
9921,1020,50.000000,,
10985,1019,130.000000,119.0000000000,2022-10-18
10984,1019,120.000000,80.0000000000,2022-10-18
10964,1019,120.000000,119.0000000000,2022-10-18
7244,1018,150.000000,117.0000000000,2022-10-18
7758,1018,140.000000,130.0000000000,2022-10-18
9147,1018,48.000000,37.0000000000,2022-10-18
7763,1018,95.000000,78.0000000000,2022-10-18
7247,1018,180.000000,144.0000000000,2022-10-18
7247,1018,180.000000,36.0000000000,2022-11-14
7278,1018,48.000000,32.0000000000,2022-10-18
7242,1018,48.000000,30.0000000000,2022-10-18
10885,1018,48.000000,48.0000000000,2022-10-18
7296,1018,95.000000,77.0000000000,2022-10-18
7740,1018,48.000000,30.0000000000,2022-10-18
7735,1018,45.000000,30.0000000000,2022-10-18
10287,1018,48.000000,48.0000000000,2022-10-18
8490,1017,200.000000,200.0000000000,2022-10-18
8489,1017,200.000000,,
9445,1016,1900.000000,1900.0000000000,2022-10-19
9348,1016,1900.000000,,
9444,1016,480.000000,480.0000000000,2022-10-19
9367,1016,480.000000,,
7300,1015,260.000000,237.0000000000,2022-10-19
7300,1015,260.000000,23.0000000000,2022-10-25
7213,1014,410.000000,410.0000000000,2022-10-15
10687,1014,85.000000,63.0000000000,2022-10-15
10686,1014,85.000000,,
6962,1013,180.000000,140.0000000000,2022-10-18
10142,1013,85.000000,58.0000000000,2022-10-18
10141,1013,85.000000,,
10888,1012,180.000000,143.0000000000,2022-10-15
10895,1012,85.000000,63.0000000000,2022-10-15
10894,1012,85.000000,,
10283,1011,2.000000,2.0000000000,2022-10-13
9098,1010,26.000000,26.0000000000,2022-10-14
9204,1010,2.000000,2.0000000000,2022-10-17
9203,1010,2.500000,2.5000000000,2022-10-17
10987,1010,15.500000,15.5000000000,2022-10-17
10841,1010,14.000000,14.0000000000,2022-10-14
10434,1010,4.000000,4.0000000000,2022-10-14
8441,1010,2.000000,2.0000000000,2022-10-14
8440,1010,11.000000,8.0000000000,2022-10-14
8440,1010,11.000000,3.0000000000,2022-10-14
8436,1010,6.500000,6.5000000000,2022-10-14
8439,1010,6.000000,6.0000000000,2022-10-14
1811,1010,6.500000,1.5000000000,2022-10-14
1811,1010,6.500000,5.0000000000,2022-10-14
11047,1009,27.000000,27.0000000000,2022-10-18
283,1009,27.000000,27.0000000000,2022-10-18
11049,1009,17.000000,17.0000000000,2022-10-18
11050,1009,22.000000,22.0000000000,2022-10-18
8522,1008,85.000000,72.0000000000,2022-10-18
8376,1008,85.000000,,
7319,1007,180.000000,168.0000000000,2022-10-18
10371,1007,85.000000,69.0000000000,2022-10-13
10370,1007,85.000000,,
10938,1006,180.000000,140.0000000000,2022-10-18
8788,1006,85.000000,85.0000000000,2022-10-22
8787,1006,85.000000,,
9051,1005,381.000000,395.0000000000,2022-10-13
8644,1004,700.000000,,
1065,1003,11.000000,10.0000000000,2022-10-14
1063,1003,4.000000,3.0000000000,2022-10-12
1061,1003,56.000000,35.0000000000,2022-10-12
1061,1003,56.000000,7.0000000000,2022-10-22
1061,1003,56.000000,11.0000000000,2022-10-24
6691,1003,32.000000,29.0000000000,2022-10-12
9662,1003,42.500000,2.0000000000,2022-10-12
9662,1003,42.500000,3.5000000000,2022-10-18
9662,1003,42.500000,24.0000000000,2022-10-22
8677,1003,27.000000,17.0000000000,2022-10-12
8677,1003,27.000000,4.0000000000,2022-10-12
8677,1003,27.000000,2.0000000000,2022-10-20
9131,1003,29.000000,3.5000000000,2022-10-12
9131,1003,29.000000,6.5000000000,2022-10-12
9131,1003,29.000000,16.0000000000,2022-10-12
8434,1003,40.500000,22.0000000000,2022-10-12
8434,1003,40.500000,15.5000000000,2022-10-12
8434,1003,40.500000,3.0000000000,2022-10-15
1810,1003,25.000000,22.0000000000,2022-10-12
10987,1003,32.000000,20.0000000000,2022-10-13
10987,1003,32.000000,9.0000000000,2022-10-13
9051,1002,420.000000,,
9049,1002,420.000000,,
10941,1001,120.000000,96.0000000000,2022-10-19
10940,1001,120.000000,,
10941,1000,120.000000,120.0000000000,2022-10-19
10940,1000,120.000000,,
10723,999,180.000000,169.0000000000,2022-10-18
9008,998,1300.000000,490.0000000000,2022-10-17
9008,998,1300.000000,324.0000000000,2022-10-17
9008,998,1300.000000,493.0000000000,2022-10-18
9028,998,161.000000,161.0000000000,2022-10-17
11036,998,452.000000,226.0000000000,2022-10-20
11036,998,452.000000,226.0000000000,2022-10-20
408,997,9.000000,9.0000000000,2022-10-14
349,997,9.000000,9.0000000000,2022-10-14
9350,997,3.500000,3.5000000000,2022-10-14
342,997,9.000000,9.0000000000,2022-10-14
10504,997,10.000000,10.0000000000,2022-10-14
1810,996,8.500000,7.5000000000,2022-10-14
7174,995,920.000000,920.0000000000,2022-10-20
7019,995,920.000000,920.0000000000,2022-10-19
7169,995,800.000000,800.0000000000,2022-10-21
7166,995,920.000000,920.0000000000,2022-10-21
6928,995,920.000000,900.0000000000,2022-10-21
7173,995,1300.000000,1296.0000000000,2022-10-20
7018,995,1200.000000,1190.0000000000,2022-10-19
6902,995,160.000000,144.0000000000,2022-10-22
7168,995,1100.000000,1100.0000000000,2022-10-21
6995,995,160.000000,160.0000000000,2022-10-22
7165,995,1200.000000,1080.0000000000,2022-10-21
7004,995,160.000000,150.0000000000,2022-10-22
6927,995,1200.000000,1200.0000000000,2022-10-21
7339,995,400.000000,360.0000000000,2022-10-21
10360,995,450.000000,432.0000000000,2022-10-21
10384,995,450.000000,120.0000000000,2022-10-21
10384,995,450.000000,296.0000000000,2022-10-21
7172,995,450.000000,432.0000000000,2022-10-20
7017,995,450.000000,450.0000000000,2022-10-19
1065,994,9.000000,8.0000000000,2022-10-18
2335,994,15.000000,12.0000000000,2022-10-18
2335,994,15.000000,2.0000000000,2022-10-18
9664,994,8.000000,7.0000000000,2022-10-18
2334,994,14.000000,13.0000000000,2022-10-18
6691,994,248.000000,238.0000000000,2022-10-18
10930,993,2.000000,1.0000000000,2022-10-17
10930,993,2.000000,0.5000000000,2022-10-17
1809,992,8.000000,8.0000000000,2022-10-12
1313,992,16.000000,16.0000000000,2022-10-12
11033,992,4.000000,4.0000000000,2022-10-12
2196,992,8.000000,8.0000000000,2022-10-12
9717,992,4.000000,4.0000000000,2022-10-12
9605,992,12.000000,12.0000000000,2022-10-12
10169,992,4.000000,4.0000000000,2022-10-12
10756,992,12.000000,12.0000000000,2022-10-14
11016,992,4.000000,4.0000000000,2022-10-12
400,992,9.000000,9.0000000000,2022-10-12
9350,992,4.000000,4.0000000000,2022-10-12
8348,991,240.000000,214.0000000000,2022-10-14
8327,991,240.000000,,
10941,990,120.000000,100.0000000000,2022-10-14
10940,990,120.000000,,
10930,989,2.000000,,
8434,988,22.000000,20.0000000000,2022-10-17
8677,988,6.000000,,
9972,987,920.000000,920.0000000000,2022-10-21
9970,987,1200.000000,1080.0000000000,2022-10-21
9975,987,450.000000,432.0000000000,2022-10-21
7075,987,920.000000,920.0000000000,2022-10-21
6877,987,1200.000000,1200.0000000000,2022-10-21
6876,987,450.000000,450.0000000000,2022-10-21
7081,987,920.000000,920.0000000000,2022-10-21
7159,987,920.000000,920.0000000000,2022-10-21
9945,987,920.000000,920.0000000000,2022-10-19
7219,987,920.000000,920.0000000000,2022-10-20
9958,987,160.000000,126.0000000000,2022-10-21
7065,987,1300.000000,1224.0000000000,2022-10-21
7160,987,1300.000000,1280.0000000000,2022-10-21
9957,987,1300.000000,1300.0000000000,2022-10-19
7001,987,160.000000,130.0000000000,2022-10-21
7218,987,1200.000000,1200.0000000000,2022-10-20
6927,987,160.000000,,
10147,987,450.000000,450.0000000000,2022-10-20
7054,987,450.000000,432.0000000000,2022-10-21
7158,987,450.000000,450.0000000000,2022-10-21
9956,987,450.000000,450.0000000000,2022-10-19
6914,986,920.000000,920.0000000000,2022-10-21
6902,986,160.000000,142.0000000000,2022-10-22
6996,986,1200.000000,1092.0000000000,2022-10-21
7327,986,450.000000,450.0000000000,2022-10-21
9022,985,226.000000,244.0000000000,2022-10-20
9008,985,3514.000000,1554.0000000000,2022-10-17
9008,985,3514.000000,495.0000000000,2022-10-17
9008,985,3514.000000,653.0000000000,2022-10-17
9008,985,3514.000000,695.0000000000,2022-10-18
9008,985,3514.000000,167.0000000000,2022-10-20
1809,984,8.000000,,
1313,984,16.000000,,
11033,984,4.000000,,
2196,984,61.000000,,
9717,984,4.000000,,
9605,984,12.000000,,
10169,984,4.000000,,
10756,984,12.000000,,
11016,984,4.000000,,
2168,984,12.000000,,
400,984,9.000000,,
9350,984,4.000000,,
8644,983,700.000000,720.0000000000,2022-10-12
9663,982,4.000000,4.0000000000,2022-10-12
10587,982,11.000000,11.0000000000,2022-10-13
9054,982,4.000000,4.0000000000,2022-10-12
317,982,20.000000,20.0000000000,2022-10-13
91,982,4.000000,8.0000000000,2022-10-13
8176,982,4.000000,4.0000000000,2022-10-12
8180,982,12.000000,12.0000000000,2022-10-12
2168,982,6.000000,6.0000000000,2022-10-13
