product_id,outsourcing_detail_id,outsourcing_product_id,outsourcing_order_id,quantity_outsourcing_detail,is_complete_detail,total_quota,is_exported,quota_percent
235,5,8422,1,159.000000,1,0.069000,0,
7923,5,8422,1,159.000000,1,0.069000,0,
8311,5,8422,1,159.000000,1,0.069000,0,
1499,7,8367,2,124.000000,0,8.000000,0,
8311,7,8367,2,124.000000,0,8.000000,0,
7923,7,8367,2,124.000000,0,8.000000,0,
96,8,8356,3,126.000000,0,8.000000,0,
8311,8,8356,3,126.000000,0,8.000000,0,
6643,8,8356,3,126.000000,0,8.000000,0,
7824,9,3983,4,5000.000000,0,137.100000,0,
131,11,8418,5,63.000000,1,5.500000,1,
7923,11,8418,5,63.000000,1,5.500000,0,
8311,11,8418,5,63.000000,1,5.500000,0,
235,12,8422,6,63.000000,1,5.500000,1,
7923,12,8422,6,63.000000,1,5.500000,0,
8311,12,8422,6,63.000000,1,5.500000,0,
287,13,8414,7,63.000000,1,5.500000,0,
6643,13,8414,7,63.000000,1,5.500000,0,
8311,13,8414,7,63.000000,1,5.500000,0,
8421,236,8422,8,159.000000,0,159.000000,0,
8313,236,8422,8,159.000000,0,159.000000,0,
8312,236,8422,8,159.000000,0,159.000000,0,
235,237,8421,8,159.000000,0,10.971000,0,
7923,238,8313,8,159.000000,0,4.134000,0,
8311,239,8312,8,159.000000,0,4.134000,0,
8303,19,8370,9,172.000000,1,172.000000,1,
1130,20,1133,9,205.800000,1,205.800000,1,
1151,21,1152,9,163.700000,1,163.700000,1,
2,21,1152,9,163.700000,1,759.000000,1,
8302,22,8461,9,216.000000,1,216.000000,1,
317,25,8367,10,65.000000,0,5.500000,1,
8311,25,8367,10,65.000000,0,5.500000,0,
7923,25,8367,10,65.000000,0,5.500000,0,
1066,26,8068,11,118.000000,1,2.000000,0,
8415,67,8416,12,63.000000,0,78.750000,0,
8314,67,8416,12,63.000000,0,78.750000,0,
8312,67,8416,12,63.000000,0,78.750000,0,
194,68,8415,12,80.000000,0,5.520000,1,
6643,69,8314,12,80.000000,0,2.080000,0,
8311,70,8312,12,80.000000,0,2.080000,0,
8330,71,8351,13,64.000000,1,80.000000,0,
8312,71,8351,13,64.000000,1,80.000000,0,
8314,71,8351,13,64.000000,1,80.000000,0,
231,72,8330,13,80.000000,0,5.520000,1,
8311,73,8312,13,80.000000,0,2.080000,0,
6643,74,8314,13,80.000000,0,2.080000,0,
8328,63,8349,14,63.000000,1,78.750000,0,
8312,63,8349,14,63.000000,1,78.750000,0,
8313,63,8349,14,63.000000,1,78.750000,0,
8256,64,8328,14,78.750000,0,5.433700,0,
8311,65,8312,14,78.750000,0,2.047500,0,
7923,66,8313,14,78.750000,0,2.047500,0,
8329,75,8350,15,158.000000,1,197.500000,0,
8312,75,8350,15,158.000000,1,197.500000,0,
8314,75,8350,15,158.000000,1,197.500000,0,
102,76,8329,15,198.000000,0,13.662000,1,
8311,77,8312,15,198.000000,0,5.148000,0,
6643,78,8314,15,198.000000,0,5.148000,0,
82,32,7764,16,186.000000,1,11.000000,0,
82,33,7764,17,62.000000,1,4.500000,0,
82,34,7764,18,63.000000,1,4.500000,0,
82,35,7764,19,64.000000,1,4.500000,0,
235,36,8252,20,63.000000,0,4.500000,0,
8408,79,8410,21,155.000000,0,193.750000,0,
8314,79,8410,21,155.000000,0,193.750000,0,
8312,79,8410,21,155.000000,0,193.750000,0,
1066,80,8408,21,194.000000,0,13.386000,0,
6643,81,8314,21,194.000000,0,5.044000,0,
8311,82,8312,21,194.000000,0,5.044000,0,
2120,38,8235,22,160.000000,0,11.500000,0,
8327,83,8348,23,65.000000,1,81.250000,0,
8312,83,8348,23,65.000000,1,81.250000,0,
8314,83,8348,23,65.000000,1,81.250000,0,
171,84,8327,23,82.000000,0,5.658000,0,
8311,85,8312,23,82.000000,0,2.132000,0,
6643,86,8314,23,82.000000,0,2.132000,0,
8326,87,8347,24,310.000000,1,387.500000,0,
8312,87,8347,24,310.000000,1,387.500000,0,
8313,87,8347,24,310.000000,1,387.500000,0,
82,88,8326,24,388.000000,0,5623.188400,0,
8311,89,8312,24,388.000000,0,10.088000,0,
7923,90,8313,24,388.000000,0,10.088000,0,
1683,114,1684,25,2.500000,1,2.500000,1,
4,114,1684,25,2.500000,1,2.500000,1,
1683,115,1686,25,7.500000,1,7.500000,0,
1,115,1686,25,7.500000,1,7.500000,0,
1742,116,1744,25,6.000000,1,6.000000,1,
5,116,1744,25,6.000000,1,6.000000,1,
1742,117,1746,25,19.000000,1,19.000000,0,
2,117,1746,25,19.000000,1,19.000000,1,
1008,118,1011,25,414.000000,1,414.000000,1,
1,118,1011,25,414.000000,1,414.000000,0,
1050,119,1057,25,424.200000,1,424.200000,1,
1,119,1057,25,424.200000,1,424.200000,0,
102,120,8543,25,4.000000,1,4.000000,1,
904,120,8543,25,4.000000,1,4.000000,1,
1675,121,1676,25,6.000000,1,6.000000,1,
4,121,1676,25,6.000000,1,6.000000,0,
1675,122,1677,25,14.000000,1,14.000000,0,
1,122,1677,25,14.000000,1,14.000000,0,
1764,123,1766,25,7.000000,1,7.000000,1,
1,123,1766,25,7.000000,1,7.000000,0,
1235,124,1238,25,14.000000,1,14.000000,1,
4,124,1238,25,14.000000,1,14.000000,0,
1235,125,1236,25,4.000000,1,4.000000,0,
793,125,1236,25,4.000000,1,4.000000,0,
1323,91,1324,26,76.000000,1,152.000000,1,
6641,91,1324,26,76.000000,1,76.000000,1,
1323,92,1325,26,552.000000,1,552.000000,0,
2,92,1325,26,552.000000,1,552.000000,1,
1127,93,1128,26,396.700000,1,396.700000,0,
2,93,1128,26,396.700000,1,396.700000,0,
8425,94,8428,27,32.000000,1,40.000000,0,
8427,94,8428,27,32.000000,1,40.000000,0,
8429,94,8428,27,32.000000,1,40.000000,0,
82,95,8425,27,40.000000,0,1.680000,1,
8311,96,8427,27,40.000000,0,1.172000,0,
7923,97,8429,27,40.000000,0,1.172000,0,
856,98,7047,28,143.000000,1,5.000000,0,
793,99,6858,29,3175.000000,1,76.517500,1,
987,100,7117,30,142.000000,1,3.266000,1,
82,101,7488,31,64.000000,1,6.000000,0,
82,126,7488,32,200.000000,1,13.000000,0,
8326,127,8347,33,63.000000,1,78.750000,0,
8312,127,8347,33,63.000000,1,78.750000,0,
8313,127,8347,33,63.000000,1,78.750000,0,
82,128,8326,33,80.000000,0,,0,
8311,129,8312,33,80.000000,0,2.080000,0,
7923,130,8313,33,80.000000,0,2.080000,0,
8326,131,8347,34,63.000000,1,78.750000,0,
8312,131,8347,34,63.000000,1,78.750000,0,
8313,131,8347,34,63.000000,1,78.750000,0,
82,132,8326,34,80.000000,0,4.000000,0,
8311,133,8312,34,80.000000,0,4.000000,0,
7923,134,8313,34,80.000000,0,4.000000,0,
8326,135,8347,35,63.000000,0,78.750000,0,
8312,135,8347,35,63.000000,0,78.750000,0,
8313,135,8347,35,63.000000,0,78.750000,0,
82,136,8326,35,0.000000,0,4.000000,0,
8311,137,8312,35,80.000000,0,4.000000,0,
7923,138,8313,35,80.000000,0,4.000000,0,
8326,139,8347,36,65.000000,1,65.000000,0,
8312,139,8347,36,65.000000,1,65.000000,0,
8313,139,8347,36,65.000000,1,65.000000,0,
82,140,8326,36,65.000000,0,4.485000,0,
8311,141,8312,36,65.000000,0,1.690000,0,
7923,142,8313,36,65.000000,0,1.690000,0,
1235,157,1236,37,4.000000,1,4.000000,1,
793,157,1236,37,4.000000,1,4.000000,1,
1235,158,1238,37,12.000000,1,12.000000,0,
4,158,1238,37,12.000000,1,12.000000,1,
1235,159,1239,37,7.000000,1,7.000000,0,
1,159,1239,37,7.000000,1,7.000000,0,
1248,160,1141,37,12.000000,1,12.000000,1,
4,160,1141,37,12.000000,1,12.000000,0,
1248,161,1252,37,7.000000,1,7.000000,0,
1,161,1252,37,7.000000,1,7.000000,0,
1248,162,1250,37,4.000000,1,4.000000,0,
793,162,1250,37,4.000000,1,4.000000,0,
1807,163,1809,37,25.000000,1,25.000000,1,
2,163,1809,37,25.000000,1,25.000000,1,
1050,212,1061,38,21.500000,0,,0,
1061,213,1066,38,410.000000,0,,0,
1712,214,8403,38,34.000000,0,34.000000,0,
1781,215,8413,38,25.000000,0,25.000000,0,
1742,216,8434,38,7.500000,0,7.500000,0,
7512,217,7517,38,25.500000,0,25.500000,0,
1950,218,6691,38,67.000000,0,67.000000,0,
1810,219,8600,38,25.000000,0,25.000000,0,
8404,200,8406,39,313.000000,0,313.000000,0,
8313,200,8406,39,313.000000,0,313.000000,0,
8312,200,8406,39,313.000000,0,313.000000,0,
115,201,8404,39,313.000000,0,21.597000,1,
7923,202,8313,39,313.000000,0,8.138000,0,
8311,203,8312,39,313.000000,0,8.138000,0,
1050,228,1061,40,21.500000,1,21.500000,1,
1059,229,1066,40,410.000000,1,410.000000,1,
1712,230,8403,40,34.000000,1,34.000000,1,
1781,231,8413,40,25.000000,1,25.000000,1,
1742,232,8434,40,7.500000,1,7.500000,1,
7511,233,7517,40,25.500000,1,,1,
1950,234,6691,40,67.000000,1,67.000000,0,
1809,235,8600,40,25.000000,1,25.000000,1,
8302,240,7322,41,3569.000000,1,110.639000,1,
8461,241,7323,41,6480.000000,1,200.880000,1,
8372,242,7410,41,5822.000000,1,5822.000000,0,
8346,242,7410,41,5822.000000,1,5822.000000,0,
811,243,6860,41,6010.000000,1,113.589000,1,
811,244,6861,41,3944.000000,1,95.050400,0,
6643,245,8372,41,5822.000000,1,175.824400,0,
1499,246,8346,41,5822.000000,1,421.512800,1,
8303,247,7324,42,2825.000000,1,87.575000,1,
8370,248,7325,42,5130.000000,1,159.030000,1,
811,249,6860,42,4758.000000,1,89.926200,1,
811,250,6861,42,3123.000000,1,75.264300,0,
8372,251,7410,42,4610.000000,1,4610.000000,0,
8346,251,7410,42,4610.000000,1,4610.000000,0,
6643,252,8372,42,4610.000000,1,139.222000,0,
1499,253,8346,42,4610.000000,1,333.764000,1,
802,254,6871,43,1039.000000,1,25.039900,0,
1325,255,7823,43,5695.000000,1,176.545000,1,
802,256,7215,43,3323.000000,1,103.013000,0,
1151,257,6991,43,3738.000000,1,90.085800,1,
8326,258,8347,44,63.000000,1,63.000000,0,
8312,258,8347,44,63.000000,1,63.000000,0,
8313,258,8347,44,63.000000,1,63.000000,0,
82,259,8326,44,63.000000,0,4.233600,1,
8311,260,8312,44,63.000000,0,1.638000,0,
7923,261,8313,44,63.000000,0,1.638000,0,
8595,266,8596,45,63.000000,0,,0,
8313,266,8596,45,63.000000,0,,0,
8312,266,8596,45,63.000000,0,,0,
187,267,8595,45,63.000000,0,4.233600,1,
7923,268,8313,45,63.000000,0,1.638000,0,
8311,269,8312,45,63.000000,0,1.638000,1,
102,270,7786,46,125.000000,1,7.000000,1,
8430,271,8431,47,125.000000,0,125.000000,0,
8427,271,8431,47,125.000000,0,125.000000,0,
8372,271,8431,47,125.000000,0,125.000000,0,
102,272,8430,47,125.000000,0,5.250000,1,
8311,273,8427,47,125.000000,0,3.662500,0,
6643,274,8372,47,125.000000,0,3.775000,0,
8457,275,8458,48,33.000000,1,33.000000,0,
8429,275,8458,48,33.000000,1,33.000000,0,
8427,275,8458,48,33.000000,1,33.000000,0,
82,276,8457,48,33.000000,0,2.013000,1,
7923,277,8429,48,33.000000,0,0.966900,0,
8311,278,8427,48,33.000000,0,0.966900,0,
8457,279,8458,49,442.000000,1,442.000000,0,
8429,279,8458,49,442.000000,1,442.000000,0,
8427,279,8458,49,442.000000,1,442.000000,0,
82,280,8457,49,442.000000,0,26.962000,1,
7923,281,8429,49,442.000000,0,12.950600,0,
8311,282,8427,49,442.000000,0,12.950600,0,
1030,326,1031,50,4.000000,1,4.000000,1,
793,326,1031,50,4.000000,1,4.000000,1,
1030,327,1033,50,12.500000,1,12.500000,0,
4,327,1033,50,12.500000,1,12.500000,1,
1030,328,1035,50,5.500000,1,5.500000,0,
1,328,1035,50,5.500000,1,5.500000,1,
1736,329,1738,50,15.000000,1,15.000000,1,
4,329,1738,50,15.000000,1,15.000000,0,
1736,330,1740,50,17.000000,1,17.000000,0,
1,330,1740,50,17.000000,1,17.000000,0,
1801,331,1802,50,9.000000,1,9.000000,1,
1,331,1802,50,9.000000,1,9.000000,0,
4,332,8573,50,13.000000,1,13.000000,0,
1716,332,8573,50,13.000000,1,13.000000,1,
1716,333,1717,50,16.000000,1,16.000000,0,
1,333,1717,50,16.000000,1,16.000000,0,
1785,334,1786,50,8.000000,1,8.000000,1,
1,334,1786,50,8.000000,1,8.000000,0,
1675,335,1676,50,19.000000,1,19.000000,1,
4,335,1676,50,19.000000,1,19.000000,0,
1675,336,1677,50,21.000000,1,21.000000,0,
1,336,1677,50,21.000000,1,21.000000,0,
1807,337,1809,50,19.000000,1,19.000000,1,
2,337,1809,50,19.000000,1,19.000000,0,
5,338,8527,50,12.000000,1,12.000000,0,
1707,338,8527,50,12.000000,1,12.000000,1,
760,339,8525,50,30.000000,1,30.000000,1,
4,339,8525,50,30.000000,1,30.000000,0,
760,340,761,50,34.000000,1,34.000000,0,
1,340,761,50,34.000000,1,34.000000,0,
1707,341,8617,50,14.000000,1,14.000000,0,
2,341,8617,50,14.000000,1,14.000000,0,
8457,314,8458,51,127.000000,1,127.000000,0,
8429,314,8458,51,127.000000,1,127.000000,0,
8427,314,8458,51,127.000000,1,127.000000,0,
82,315,8457,51,127.000000,0,7.747000,1,
7923,316,8429,51,127.000000,0,3.721100,0,
8311,317,8427,51,127.000000,0,3.721100,0,
8425,318,8428,52,316.000000,1,316.000000,0,
8427,318,8428,52,316.000000,1,316.000000,0,
8429,318,8428,52,316.000000,1,316.000000,0,
82,319,8425,52,316.000000,0,13.272000,0,
8311,320,8427,52,316.000000,0,9.258800,0,
7923,321,8429,52,316.000000,0,9.258800,0,
8326,322,8347,53,63.000000,1,63.000000,0,
8312,322,8347,53,63.000000,1,63.000000,0,
8313,322,8347,53,63.000000,1,63.000000,0,
82,323,8326,53,63.000000,0,4.233600,0,
8311,324,8312,53,63.000000,0,1.638000,0,
7923,325,8313,53,63.000000,0,1.638000,0,
8426,342,8423,54,129.000000,1,129.000000,0,
8429,342,8423,54,129.000000,1,129.000000,0,
8413,343,8426,54,129.000000,0,8.901000,1,
7923,344,8429,54,129.000000,0,3.779700,0,
8467,345,7450,55,70.000000,1,70.000000,0,
8429,345,7450,55,70.000000,1,70.000000,0,
1768,346,8467,55,70.000000,0,5.068000,1,
7923,347,8429,55,70.000000,0,2.051000,0,
8505,348,8506,56,182.000000,1,182.000000,0,
8372,348,8506,56,182.000000,1,182.000000,0,
1807,349,8505,56,182.000000,0,13.176800,1,
6643,350,8372,56,182.000000,0,5.496400,0,
793,351,8508,57,50270.000000,1,1211.507000,1,
904,352,6885,57,39407.000000,1,949.708700,1,
1059,359,1066,58,11.000000,1,11.000000,1,
2328,360,2334,58,14.000000,1,14.000000,1,
2331,361,2340,58,2.500000,1,,1,
7511,362,7517,58,42.000000,1,42.000000,1,
2330,363,2335,58,16.000000,1,16.000000,1,
1950,364,6691,58,660.000000,1,660.000000,1,
8329,393,8350,59,63.000000,1,63.000000,0,
102,394,8329,59,2101.000000,1,144.969000,1,
8537,395,8538,59,166.000000,1,166.000000,0,
156,396,8537,59,166.000000,1,11.454000,1,
8544,397,8545,59,63.000000,1,63.000000,0,
270,398,8544,59,63.000000,1,4.233600,1,
8376,399,8522,59,63.000000,1,63.000000,0,
317,400,8376,59,63.000000,1,4.347000,1,
8331,401,8352,59,65.000000,1,65.000000,0,
1239,402,8331,59,65.000000,1,4.485000,1,
8373,403,8377,59,64.000000,1,64.000000,0,
1059,404,8373,59,64.000000,1,4.416000,1,
8462,405,8463,60,127.000000,1,127.000000,0,
235,406,8462,60,127.000000,1,7.747000,1,
8335,407,8356,61,127.000000,1,127.000000,0,
96,408,8335,61,127.000000,1,8.763000,1,
8379,409,8380,62,205.000000,1,205.000000,0,
2259,410,8379,62,205.000000,1,14.145000,1,
8326,411,8347,63,728.000000,0,728.000000,0,
82,412,8326,63,728.000000,0,48.921600,0,
8311,413,8312,63,2112.000000,0,54.912000,0,
7923,414,8313,63,7693.000000,0,200.018000,0,
8326,415,8347,64,1550.000000,1,1550.000000,0,
82,416,8326,64,2300.000000,1,154.560000,1,
8311,417,8312,64,2112.000000,1,54.912000,0,
7923,418,8313,64,7695.000000,1,200.070000,0,
8425,419,8428,65,3500.000000,1,3500.000000,0,
82,420,8425,65,3500.000000,1,165.900000,1,
2328,421,2334,66,2000.000000,1,2000.000000,1,
1306,422,1312,66,2.000000,1,2.000000,1,
416,423,419,66,1.000000,1,1.000000,1,
1052,424,1062,66,6.000000,1,6.000000,1,
1057,425,1065,66,6.000000,1,6.000000,1,
1059,426,1066,66,7.000000,1,7.000000,1,
1500,427,1502,66,70.400000,1,70.400000,1,
815,431,8714,67,19062.000000,1,459.394200,1,
8311,432,8427,67,3753.000000,1,109.962900,1,
8311,433,8312,67,4845.000000,1,125.970000,0,
1235,485,1236,68,4.000000,1,4.000000,1,
793,485,1236,68,4.000000,1,4.000000,1,
1235,486,1239,68,11.000000,1,11.000000,0,
1,486,1239,68,11.000000,1,11.000000,1,
371,487,372,68,6.000000,1,6.000000,1,
793,487,372,68,6.000000,1,6.000000,0,
371,488,373,68,35.900000,1,35.900000,0,
1,488,373,68,35.900000,1,35.900000,0,
66,489,8658,68,63.000000,1,63.000000,1,
2351,489,8658,68,63.000000,1,63.000000,0,
231,490,8287,68,4.000000,1,4.000000,1,
793,490,8287,68,4.000000,1,4.000000,0,
933,491,8683,68,3.000000,1,3.000000,1,
904,491,8683,68,3.000000,1,3.000000,1,
933,492,8185,68,10.000000,1,10.000000,0,
5,492,8185,68,10.000000,1,10.000000,1,
933,493,8684,68,5.500000,1,5.500000,0,
2,493,8684,68,5.500000,1,5.500000,1,
1030,494,1031,68,31.000000,1,31.000000,1,
793,494,1031,68,31.000000,1,31.000000,0,
1030,495,1035,68,12.000000,1,12.000000,0,
1,495,1035,68,12.000000,1,12.000000,0,
1030,496,1033,68,105.000000,1,105.000000,0,
4,496,1033,68,105.000000,1,105.000000,1,
82,497,91,68,18.000000,1,18.000000,1,
1,497,91,68,18.000000,1,18.000000,0,
922,498,8178,68,105.000000,1,105.000000,1,
4,498,8178,68,105.000000,1,105.000000,0,
228,499,8695,68,139.000000,1,139.000000,1,
2351,499,8695,68,139.000000,1,139.000000,0,
258,500,8696,68,12.000000,1,12.000000,1,
2351,500,8696,68,12.000000,1,12.000000,0,
922,501,8176,68,27.000000,1,27.000000,0,
793,501,8176,68,27.000000,1,27.000000,0,
1323,502,1324,69,30.000000,1,60.000000,1,
6641,502,1324,69,30.000000,1,30.000000,1,
1323,503,1325,69,201.000000,1,201.000000,0,
2,503,1325,69,201.000000,1,201.000000,1,
1235,530,1236,70,4.000000,1,4.000000,1,
793,530,1236,70,4.000000,1,4.000000,1,
1235,531,1238,70,11.000000,1,11.000000,0,
4,531,1238,70,11.000000,1,11.000000,1,
1235,532,1239,70,7.000000,1,7.000000,0,
1,532,1239,70,7.000000,1,7.000000,1,
1248,533,1250,70,4.000000,1,4.000000,1,
793,533,1250,70,4.000000,1,4.000000,0,
1248,534,1141,70,11.000000,1,11.000000,0,
4,534,1141,70,11.000000,1,11.000000,0,
1248,535,1252,70,7.000000,1,7.000000,0,
1,535,1252,70,7.000000,1,7.000000,0,
2027,536,2029,70,51.000000,1,51.000000,1,
2,536,2029,70,51.000000,1,51.000000,1,
2027,537,8749,70,4.000000,1,4.000000,0,
904,537,8749,70,4.000000,1,4.000000,1,
8469,538,8472,70,25.000000,1,25.000000,1,
2350,538,8472,70,25.000000,1,25.000000,1,
8469,539,8471,70,17.000000,1,17.000000,0,
1,539,8471,70,17.000000,1,17.000000,0,
7505,540,7511,70,18.000000,1,18.000000,1,
2,540,7511,70,18.000000,1,18.000000,0,
2204,541,2205,70,47.000000,1,47.000000,1,
1,541,2205,70,47.000000,1,47.000000,0,
8326,516,8347,71,5000.000000,1,5000.000000,0,
82,517,8326,71,5070.000000,1,340.704000,1,
8421,542,8422,72,50.000000,1,50.000000,0,
235,543,8421,72,50.000000,0,3.450000,1,
793,544,8508,73,50000.000000,1,1205.000000,0,
807,545,6872,73,1100.000000,1,26.510000,0,
811,546,6861,73,24548.000000,1,591.606800,1,
862,547,8642,73,3000.000000,1,72.300000,1,
8403,548,8568,74,107.000000,0,3.317000,0,
1683,549,7275,74,57.000000,0,1.767000,0,
1746,550,7247,74,162.000000,0,5.022000,0,
8339,551,8515,75,320.000000,1,320.000000,0,
408,552,8339,75,320.000000,0,22.080000,1,
8332,553,8353,76,65.000000,1,65.000000,0,
1252,554,8332,76,65.000000,1,4.485000,1,
856,555,7047,77,207.470000,1,5.000000,1,
1241,556,8663,78,280.000000,1,8.680000,0,
1287,557,7336,78,550.000000,1,17.050000,0,
1238,558,7345,78,280.000000,1,8.680000,0,
1310,559,7335,78,1150.000000,1,35.650000,0,
1281,560,8644,78,340.000000,1,10.540000,1,
1263,561,8645,78,280.000000,1,8.680000,0,
1295,562,8646,78,275.000000,1,8.525000,0,
8407,563,8568,79,107.000000,1,3.317000,0,
1746,564,7247,79,162.000000,1,5.022000,1,
1687,565,7275,79,57.000000,1,1.767000,0,
2210,624,2211,80,14.000000,1,14.000000,1,
2,624,2211,80,14.000000,1,14.000000,1,
8801,625,8803,80,3.000000,1,3.000000,0,
8801,626,8802,80,4.000000,1,4.000000,0,
231,627,8738,80,3.000000,1,3.000000,1,
231,628,8739,80,4.000000,1,4.000000,0,
1302,629,8795,80,4.000000,1,4.000000,1,
904,629,8795,80,4.000000,1,4.000000,1,
1302,630,1303,80,13.000000,1,13.000000,0,
5,630,1303,80,13.000000,1,13.000000,1,
1302,631,8796,80,7.000000,1,7.000000,0,
2,631,8796,80,7.000000,1,7.000000,0,
308,632,309,80,6.000000,1,6.000000,0,
793,632,309,80,6.000000,1,6.000000,1,
308,633,310,80,34.000000,1,34.000000,0,
1,633,310,80,34.000000,1,34.000000,1,
450,634,451,80,23.500000,1,,0,
793,634,451,80,23.500000,1,,0,
450,635,452,80,26.500000,1,,0,
1,635,452,80,26.500000,1,,0,
1740,589,7742,81,245.000000,1,7.595000,1,
1717,590,7296,81,206.000000,1,6.386000,1,
1711,591,7248,81,183.000000,1,5.673000,1,
1677,592,7244,81,463.000000,1,14.353000,1,
8560,593,8561,81,294.000000,1,294.000000,0,
1801,594,8560,81,294.000000,1,21.285600,1,
8574,595,8575,81,248.000000,1,248.000000,0,
1785,596,8574,81,248.000000,1,17.955200,1,
8576,597,8577,81,219.000000,1,219.000000,0,
1778,598,8576,81,219.000000,1,15.855600,1,
8489,599,8490,81,1125.000000,1,1125.000000,0,
1764,600,8489,81,1125.000000,1,81.450000,1,
761,601,8824,81,419.000000,1,12.989000,1,
8430,636,8431,82,300.000000,1,300.000000,0,
102,637,8430,82,300.000000,1,12.600000,1,
8550,638,8552,82,45.000000,1,45.000000,0,
284,639,8550,82,45.000000,1,2.133000,0,
8341,640,8517,82,130.000000,1,130.000000,0,
373,641,8341,82,130.000000,1,8.970000,1,
1280,693,8643,83,8.000000,1,8.000000,1,
904,693,8643,83,8.000000,1,8.000000,1,
1280,694,8786,83,27.000000,1,27.000000,0,
2,694,8786,83,27.000000,1,27.000000,0,
228,695,230,83,17.000000,1,17.000000,1,
2,695,230,83,17.000000,1,17.000000,0,
82,696,91,83,9.000000,1,9.000000,1,
1,696,91,83,9.000000,1,9.000000,1,
96,697,100,83,9.000000,1,9.000000,1,
2,697,100,83,9.000000,1,9.000000,0,
137,698,140,83,9.000000,1,9.000000,1,
2,698,140,83,9.000000,1,9.000000,0,
8264,699,8807,83,30.000000,1,30.000000,1,
1,699,8807,83,30.000000,1,30.000000,0,
225,700,8791,83,12.000000,1,12.000000,1,
793,700,8791,83,12.000000,1,12.000000,1,
1050,701,1057,83,610.000000,1,610.000000,1,
1,701,1057,83,610.000000,1,610.000000,0,
6696,702,6697,83,14.000000,1,14.000000,1,
904,702,6697,83,14.000000,1,14.000000,0,
1277,703,1278,83,7.000000,1,7.000000,1,
4,703,1278,83,7.000000,1,7.000000,1,
1291,704,1293,83,4.000000,1,4.000000,1,
5,704,1293,83,4.000000,1,4.000000,1,
74,649,6972,84,330.000000,1,10.230000,1,
8335,650,8356,85,70.000000,1,70.000000,0,
96,651,8335,85,70.000000,1,4.830000,1,
259,669,8840,86,10.000000,1,10.000000,1,
8379,670,8380,87,1950.000000,1,1950.000000,0,
2259,671,8379,87,1950.000000,1,124.410000,1,
8381,672,8382,87,3850.000000,1,3850.000000,0,
2260,673,8381,87,3850.000000,1,245.630000,1,
1061,674,8066,88,155.000000,1,10.695000,1,
1061,675,7312,88,384.000000,1,11.904000,0,
1742,676,8434,89,5.000000,1,5.000000,1,
1807,677,1810,89,37.000000,1,37.000000,1,
1057,678,1065,89,610.000000,1,610.000000,1,
1059,679,1066,89,367.000000,1,367.000000,1,
1050,680,1061,89,11.000000,1,11.000000,1,
1950,681,6691,89,13.000000,1,13.000000,1,
7505,682,7512,89,1.000000,1,1.000000,1,
8331,705,8352,90,65.000000,1,65.000000,0,
1239,706,8331,90,65.000000,1,4.485000,1,
1030,707,8511,91,185.000000,1,5.735000,1,
1005,708,7282,91,150.000000,1,4.650000,1,
922,709,8465,91,505.000000,1,15.655000,1,
977,710,8620,91,150.000000,1,4.650000,1,
909,711,8512,91,150.000000,1,4.650000,1,
1030,712,6997,91,385.000000,1,11.935000,0,
1005,713,7281,91,310.000000,1,9.610000,0,
922,714,6998,91,1080.000000,1,33.480000,0,
977,715,6963,91,310.000000,1,7.471000,0,
909,716,6968,91,310.000000,1,7.471000,0,
1711,717,7248,92,100.000000,1,3.100000,0,
2334,718,2337,93,1947.000000,1,1947.000000,1,
7511,719,7517,94,8.000000,1,8.000000,1,
1059,720,1066,94,11.000000,1,11.000000,1,
1950,721,6691,94,362.000000,1,362.000000,1,
2331,722,2340,94,2.500000,1,2.500000,1,
8624,1139,8627,95,220.000000,0,220.000000,0,
8618,1140,8624,95,220.000000,0,14.014000,0,
8625,1141,8628,96,220.000000,1,220.000000,0,
8619,1142,8625,96,220.000000,0,14.014000,0,
8607,1143,8626,97,220.000000,0,220.000000,0,
8606,1144,8607,97,220.000000,0,14.036000,0,
8640,729,8641,98,100.000000,1,100.000000,0,
171,730,8640,98,100.000000,1,4.740000,1,
8332,731,8353,99,70.000000,1,70.000000,0,
1252,732,8332,99,70.000000,1,4.830000,1,
1248,733,7330,100,160.000000,1,3.856000,0,
1235,734,7223,101,160.000000,1,3.856000,1,
8537,735,8538,102,30.000000,1,30.000000,0,
8311,736,8312,102,4250.000000,1,110.500000,1,
156,737,8537,102,30.000000,1,2.070000,1,
8326,738,8347,103,4262.000000,1,4262.000000,0,
82,739,8326,103,4262.000000,1,286.406400,1,
807,740,6872,103,208.000000,1,5.012800,1,
821,741,6867,103,4971.000000,1,119.801100,1,
862,742,8642,103,3946.000000,1,95.098600,1,
8332,743,8353,104,70.000000,1,70.000000,0,
1252,744,8332,104,70.000000,1,4.830000,1,
1050,745,1054,105,16.000000,1,16.000000,1,
904,745,1054,105,16.000000,1,16.000000,1,
1050,746,1059,105,423.000000,1,423.000000,0,
2,746,1059,105,423.000000,1,423.000000,0,
1050,747,1057,105,107.000000,1,107.000000,0,
1,747,1057,105,107.000000,1,107.000000,1,
8331,748,8352,106,140.000000,1,140.000000,0,
1239,749,8331,106,140.000000,1,9.660000,1,
1057,750,1065,107,114.000000,1,114.000000,1,
1050,751,1061,107,10.000000,1,10.000000,1,
1950,752,6691,107,5.000000,1,5.000000,1,
1742,753,8434,107,3.500000,1,3.500000,1,
1807,754,1810,107,3.500000,1,3.500000,1,
2210,755,2212,107,0.500000,1,0.500000,1,
