product_id,outsourcing_order_id,is_exported,outsourcing_detail_id,assign_product_stockout_id,quantity_exported_outsourcing,date_of_inventory
1,1077,1,4762,38982,10.000000,2022-10-19
1,1077,1,4764,38983,5.000000,2022-10-19
1,1077,1,4768,38984,3.000000,2022-10-19
1,1077,1,4770,38985,5.500000,2022-10-19
1,1095,1,4834,39723,71.000000,2022-10-21
1,1101,1,4844,39805,18.000000,2022-10-22
1,1101,1,4845,39806,123.400000,2022-10-22
1,1101,1,4846,39807,4.000000,2022-10-22
1,1101,1,4848,39808,7.000000,2022-10-22
1,1106,1,4858,40175,8.000000,2022-10-24
1,1106,1,4860,40176,6.000000,2022-10-24
1,1106,1,4861,40177,3.000000,2022-10-24
1,1109,1,4867,40436,3.500000,2022-10-25
1,1109,1,4868,40437,3.500000,2022-10-25
1,1109,1,4869,40438,3.500000,2022-10-25
1,1109,1,4870,40439,3.500000,2022-10-25
1,1114,1,4884,40600,3.500000,2022-10-25
1,1114,1,4885,40601,3.500000,2022-10-25
1,1114,1,4886,40602,13.000000,2022-10-25
1,1114,1,4887,40603,5.000000,2022-10-25
1,1117,1,4904,40685,53.000000,2022-10-26
1,1117,1,4906,40686,10.500000,2022-10-26
1,1134,1,4995,41112,6.000000,2022-10-28
1,1134,1,5000,41113,13.000000,2022-10-28
1,1134,1,5003,41114,2.400000,2022-10-28
1,1139,1,5020,41130,25.000000,2022-10-28
1,1141,1,5034,41756,2.000000,2022-10-29
1,1141,1,5035,41757,7.000000,2022-10-29
1,1141,1,5038,41758,2.000000,2022-10-29
1,1148,1,5053,42409,8.000000,2022-11-01
1,1148,1,5054,42410,3.500000,2022-11-01
1,1148,1,5058,42411,11.000000,2022-11-01
1,1148,1,5060,42412,11.000000,2022-11-01
1,1148,1,5062,42413,11.000000,2022-11-01
1,1149,1,5067,42414,1218.000000,2022-11-01
1,1156,1,5099,42609,5.000000,2022-11-01
1,1156,1,5100,42610,14.000000,2022-11-01
1,1156,1,5101,42611,13.000000,2022-11-01
1,1156,1,5104,42612,31.000000,2022-11-01
1,1158,1,5107,42659,30.000000,2022-11-02
1,1158,1,5109,42660,30.000000,2022-11-02
1,1158,1,5110,42661,24.000000,2022-11-02
1,1158,1,5112,42662,3.500000,2022-11-02
1,1159,1,5115,42673,8.000000,2022-11-02
1,1161,1,5143,42678,10.000000,2022-11-02
1,1161,1,5145,42679,5.000000,2022-11-02
1,1161,1,5147,42680,5.000000,2022-11-02
1,1161,1,5150,42681,5.000000,2022-11-02
1,1161,1,5152,42682,5.000000,2022-11-02
1,1161,1,5154,42683,5.000000,2022-11-02
1,1161,1,5156,42684,5.000000,2022-11-02
1,1161,1,5158,42685,5.000000,2022-11-02
1,1161,1,5160,42686,10.000000,2022-11-02
1,1161,1,5162,42687,5.000000,2022-11-02
1,1161,1,5163,42688,5.000000,2022-11-02
1,1169,1,5182,42994,11.000000,2022-11-03
1,1169,1,5184,42995,11.000000,2022-11-03
1,1169,1,5186,42996,18.000000,2022-11-03
1,1169,1,5188,42997,8.000000,2022-11-03
1,1169,1,5190,42998,46.000000,2022-11-03
1,1169,1,5191,42999,24.000000,2022-11-03
1,1169,1,5196,43000,30.000000,2022-11-03
1,1169,1,5197,43001,16.000000,2022-11-03
1,1169,1,5198,43002,23.700000,2022-11-03
1,1172,1,5206,43365,12.000000,2022-11-04
1,1172,1,5207,43366,25.000000,2022-11-04
1,1172,1,5210,43367,19.000000,2022-11-04
1,1172,1,5211,43368,17.000000,2022-11-04
1,1174,1,5224,43369,45.000000,2022-11-04
1,1174,1,5225,43370,32.000000,2022-11-04
1,1174,1,5227,43371,14.000000,2022-11-04
1,1174,1,5231,43372,66.000000,2022-11-04
1,1188,1,5262,43853,13.000000,2022-11-07
1,1188,1,5270,43854,23.000000,2022-11-07
1,1190,1,5299,43855,14.000000,2022-11-07
1,1202,1,5330,43856,17.000000,2022-11-07
1,1219,1,5378,44290,65.000000,2022-11-09
1,1219,1,5380,44291,65.000000,2022-11-09
1,1219,1,5381,44292,2.000000,2022-11-09
1,1219,1,5382,44293,4.000000,2022-11-09
1,1219,1,5383,44294,2.000000,2022-11-09
1,1227,1,5398,44608,64.000000,2022-11-10
1,1227,1,5401,44609,5.500000,2022-11-10
1,1227,1,5405,44610,110.000000,2022-11-10
1,1227,1,5406,44611,10.000000,2022-11-10
1,1227,1,5407,44612,5.000000,2022-11-10
1,1227,1,5408,44613,10.000000,2022-11-10
1,1227,1,5409,44614,5.000000,2022-11-10
1,1227,1,5411,44615,5.000000,2022-11-10
1,1227,1,5412,44616,5.000000,2022-11-10
1,1227,1,5415,44617,12.000000,2022-11-10
1,1227,1,5417,44618,140.000000,2022-11-10
1,1228,1,5420,44619,82.000000,2022-11-10
1,1228,1,5422,44620,27.000000,2022-11-10
1,1228,1,5423,44621,34.000000,2022-11-10
1,1228,1,5425,44622,26.000000,2022-11-10
1,1228,1,5430,44623,40.000000,2022-11-10
1,1228,1,5432,44624,39.000000,2022-11-10
1,1228,1,5434,44625,37.000000,2022-11-10
1,1230,1,5443,44626,25.000000,2022-11-10
1,1230,1,5444,44627,11.000000,2022-11-10
1,1230,1,5445,44628,14.000000,2022-11-10
1,1232,1,5474,44762,27.500000,2022-11-11
1,1232,1,5479,44763,37.000000,2022-11-11
1,1232,1,5486,44764,23.000000,2022-11-11
1,1242,1,5497,45216,11.000000,2022-11-12
1,1242,1,5499,45217,18.000000,2022-11-12
1,1242,1,5501,45218,24.000000,2022-11-12
1,1242,1,5504,45219,5.000000,2022-11-12
1,1242,1,5505,45220,3.000000,2022-11-12
1,1242,1,5507,45221,6.000000,2022-11-12
1,1242,1,5510,45222,5.000000,2022-11-12
1,1249,1,5563,45429,53.000000,2022-11-14
1,1265,1,5601,45785,3.500000,2022-11-15
1,1265,1,5603,45786,10.000000,2022-11-15
1,1265,1,5605,45787,101.000000,2022-11-15
1,1265,1,5606,45788,67.000000,2022-11-15
1,1265,1,5608,45789,72.000000,2022-11-15
1,1265,1,5609,45790,48.000000,2022-11-15
1,1265,1,5614,45791,42.000000,2022-11-15
1,1266,1,5617,45792,97.000000,2022-11-15
1,1279,1,5647,46399,67.000000,2022-11-17
1,1279,1,5649,46400,84.000000,2022-11-17
1,1289,1,5677,46531,10.000000,2022-11-18
1,1289,1,5679,46532,10.000000,2022-11-18
1,1289,1,5680,46533,87.000000,2022-11-18
1,1289,1,5681,46534,76.000000,2022-11-18
1,1289,1,5682,46535,82.000000,2022-11-18
1,1289,1,5683,46536,7.000000,2022-11-18
1,1314,1,5780,47171,7.000000,2022-11-19
1,1314,1,5782,47172,12.000000,2022-11-19
1,1327,1,5819,48097,28.000000,2022-11-22
1,1327,1,5821,48098,28.000000,2022-11-22
1,1327,1,5823,48099,18.000000,2022-11-22
1,1327,1,5825,48100,18.000000,2022-11-22
1,1332,1,5829,48124,23.000000,2022-11-23
1,1332,1,5830,48125,17.000000,2022-11-23
1,1333,1,5834,48279,7.000000,2022-11-23
1,1333,1,5835,48280,14.000000,2022-11-23
1,1341,1,5923,48772,55.000000,2022-11-25
1,1344,1,5933,48830,21.000000,2022-11-25
1,1348,1,5941,49052,7.000000,2022-11-26
1,1348,1,5942,49053,37.000000,2022-11-26
1,1348,1,5945,49054,11.000000,2022-11-26
1,1348,1,5946,49055,14.000000,2022-11-26
1,1356,1,5963,49403,61.000000,2022-11-28
1,1356,1,5964,49404,8.000000,2022-11-28
1,1356,1,5965,49405,3.500000,2022-11-28
1,1356,1,5967,49406,13.000000,2022-11-28
1,1360,1,6009,49827,64.000000,2022-11-30
1,1365,1,6030,49966,38.000000,2022-12-01
1,1365,1,6035,49967,25.000000,2022-12-01
1,1375,1,6079,50399,233.500000,2022-12-02
1,1395,1,6121,50918,35.000000,2022-12-03
1,1395,1,6123,50919,15.000000,2022-12-03
1,1395,1,6124,50920,3.000000,2022-12-03
1,50,1,328,487,5.500000,2022-05-25
1,50,0,330,488,17.000000,2022-05-25
1,50,0,331,489,9.000000,2022-05-25
1,50,0,333,490,16.000000,2022-05-25
1,50,0,334,491,8.000000,2022-05-25
1,50,0,336,492,21.000000,2022-05-25
1,50,0,340,493,34.000000,2022-05-25
1,68,1,486,1236,11.000000,2022-05-31
1,68,0,488,1237,35.900000,2022-05-31
1,68,0,495,1238,12.000000,2022-05-31
1,68,0,497,1239,18.000000,2022-05-31
1,70,1,532,1304,7.000000,2022-06-01
1,70,0,535,1305,7.000000,2022-06-01
1,70,0,539,1306,17.000000,2022-06-01
1,70,0,541,1307,47.000000,2022-06-01
1,80,1,633,1543,34.000000,2022-06-02
1,80,0,635,1544,26.500000,2022-06-02
1,83,1,696,1605,9.000000,2022-06-04
1,83,0,699,1606,30.000000,2022-06-04
1,83,0,701,1607,610.000000,2022-06-04
1,105,1,747,1859,107.000000,2022-06-06
1,133,1,824,2650,13.000000,2022-06-10
1,133,0,825,2651,25.000000,2022-06-10
1,133,0,827,2652,12.000000,2022-06-10
1,133,0,828,2653,24.000000,2022-06-10
1,133,0,831,2654,204.000000,2022-06-10
1,138,1,898,2857,30.000000,2022-06-13
1,138,0,900,2858,19.000000,2022-06-13
1,138,0,902,2859,19.000000,2022-06-13
1,138,0,904,2860,40.000000,2022-06-13
1,138,0,906,2861,24.000000,2022-06-13
1,138,0,908,2862,224.000000,2022-06-13
1,138,0,909,2863,25.500000,2022-06-13
1,138,0,913,2864,17.000000,2022-06-13
1,138,0,914,2865,10.500000,2022-06-13
1,138,0,916,2866,17.000000,2022-06-13
1,138,0,917,2867,10.500000,2022-06-13
1,138,0,919,2868,17.000000,2022-06-13
1,138,0,920,2869,10.500000,2022-06-13
1,138,0,921,2870,24.000000,2022-06-13
1,138,0,923,2871,11.000000,2022-06-13
1,149,1,925,2872,24.000000,2022-06-13
1,159,1,957,3602,17.000000,2022-06-14
1,159,0,958,3603,24.000000,2022-06-14
1,159,0,959,3604,165.000000,2022-06-14
1,191,0,1030,3763,11.000000,2022-06-16
1,191,0,1032,3764,224.000000,2022-06-16
1,191,0,1033,3765,44.000000,2022-06-16
1,191,0,1035,3766,28.000000,2022-06-16
1,191,0,1037,3767,27.000000,2022-06-16
1,191,0,1038,3768,6.000000,2022-06-16
1,191,0,1039,3769,136.200000,2022-06-16
1,205,1,1078,3774,101.000000,2022-06-16
1,209,1,1098,4385,6.000000,2022-06-17
1,214,1,1118,4896,4.000000,2022-06-18
1,214,0,1120,4897,2.000000,2022-06-18
1,214,0,1123,4898,15.000000,2022-06-18
1,232,1,1171,5724,10.000000,2022-06-22
1,232,0,1172,5725,11.000000,2022-06-22
1,232,0,1173,5726,10.000000,2022-06-22
1,232,0,1174,5727,13.000000,2022-06-22
1,232,0,1177,5728,55.000000,2022-06-22
1,241,1,1250,6470,26.000000,2022-06-24
1,241,0,1255,6471,14.500000,2022-06-24
1,241,0,1257,6472,3.000000,2022-06-24
1,241,0,1258,6473,72.000000,2022-06-24
1,241,0,1263,6474,11.000000,2022-06-24
1,249,1,1305,7130,7.000000,2022-06-25
1,249,0,1307,7131,63.000000,2022-06-25
1,249,0,1310,7132,110.000000,2022-06-25
1,249,0,1311,7133,4.000000,2022-06-25
1,249,0,1312,7134,3.000000,2022-06-25
1,249,0,1314,7135,5.000000,2022-06-25
1,260,1,1391,8075,145.100000,2022-06-27
1,260,0,1396,8076,2.000000,2022-06-27
1,274,1,1427,8174,6.000000,2022-06-28
1,274,0,1428,8175,4.000000,2022-06-28
1,274,0,1430,8176,14.000000,2022-06-28
1,296,1,1532,8802,3.000000,2022-07-01
1,296,0,1533,8803,3.000000,2022-07-01
1,296,0,1537,8804,25.000000,2022-07-01
1,296,0,1541,8805,14.000000,2022-07-01
1,299,1,1564,9107,11.000000,2022-07-02
1,299,0,1567,9108,1.500000,2022-07-02
1,299,0,1569,9109,8.000000,2022-07-02
1,299,0,1572,9110,8.000000,2022-07-02
1,299,0,1573,9111,2.000000,2022-07-02
1,299,0,1578,9112,2.000000,2022-07-02
1,299,0,1579,9113,3.000000,2022-07-02
1,299,0,1580,9114,4.000000,2022-07-02
1,302,1,1588,9115,15.000000,2022-07-02
1,302,0,1592,9116,2.000000,2022-07-02
1,306,1,1603,9689,8.000000,2022-07-05
1,306,0,1604,9690,14.000000,2022-07-05
1,306,0,1605,9691,51.000000,2022-07-05
1,306,0,1607,9692,4.000000,2022-07-05
1,306,0,1608,9693,4.000000,2022-07-05
1,306,0,1610,9694,69.000000,2022-07-05
1,327,1,1681,10958,8.000000,2022-07-07
1,327,0,1685,10959,25.000000,2022-07-07
1,358,1,1742,12025,11.000000,2022-07-12
1,358,0,1745,12026,5.500000,2022-07-12
1,358,0,1751,12027,27.500000,2022-07-12
1,358,0,1753,12028,11.000000,2022-07-12
1,358,0,1758,12029,3.500000,2022-07-12
1,358,0,1759,12030,41.000000,2022-07-12
1,358,0,1765,12031,13.000000,2022-07-12
1,368,1,1790,12320,105.500000,2022-07-13
1,368,0,1791,12321,10.500000,2022-07-13
1,368,0,1792,12322,10.500000,2022-07-13
1,368,0,1794,12323,3.500000,2022-07-13
1,368,0,1796,12324,97.000000,2022-07-13
1,368,0,1798,12325,5.500000,2022-07-13
1,387,1,1836,13565,4.000000,2022-07-16
1,387,0,1837,13566,73.000000,2022-07-16
1,387,0,1840,13567,17.000000,2022-07-16
1,393,1,1872,13545,5.500000,2022-07-16
1,393,0,1877,13546,32.000000,2022-07-16
1,393,0,1878,13547,13.000000,2022-07-16
1,393,0,1879,13548,23.000000,2022-07-16
1,400,1,1897,14231,327.200000,2022-07-18
1,403,1,1932,13866,26.000000,2022-07-18
1,403,0,1936,13867,147.000000,2022-07-18
1,403,0,1940,13868,30.000000,2022-07-18
1,403,0,1942,13869,43.000000,2022-07-18
1,403,0,1944,13870,54.000000,2022-07-18
1,403,0,1946,13871,29.000000,2022-07-18
1,423,1,1982,14501,8.000000,2022-07-19
1,423,0,1983,14502,8.000000,2022-07-19
1,423,0,1984,14503,5.000000,2022-07-19
1,423,0,1988,14504,5.000000,2022-07-19
1,423,0,1990,14505,14.000000,2022-07-19
1,435,1,2037,14996,58.000000,2022-07-21
1,436,1,2042,15002,45.000000,2022-07-21
1,436,0,2043,15003,12.000000,2022-07-21
1,446,1,2076,15384,9.000000,2022-07-22
1,457,1,2119,15641,5.000000,2022-07-23
1,457,0,2121,15642,26.000000,2022-07-23
1,471,1,2153,16514,12.000000,2022-07-26
1,476,1,2197,17190,111.000000,2022-07-28
1,476,0,2200,17191,97.000000,2022-07-28
1,476,0,2202,17192,162.000000,2022-07-28
1,476,0,2211,17193,97.000000,2022-07-28
1,485,1,2222,17668,98.000000,2022-07-29
1,485,0,2223,17669,17.000000,2022-07-29
1,485,0,2224,17670,90.000000,2022-07-29
1,485,0,2226,17671,12.000000,2022-07-29
1,485,0,2229,17672,6.000000,2022-07-29
1,485,0,2230,17673,6.000000,2022-07-29
1,485,0,2231,17674,30.000000,2022-07-29
1,485,0,2233,17675,12.000000,2022-07-29
1,489,1,2242,17871,17.000000,2022-07-29
1,497,1,2287,17993,458.100000,2022-08-01
1,497,0,2297,17994,596.000000,2022-08-01
1,501,1,2328,18297,65.000000,2022-08-01
1,501,0,2335,18298,126.000000,2022-08-01
1,508,1,2351,18677,8.000000,2022-08-02
1,530,1,2410,18678,19.000000,2022-08-02
1,535,1,2473,18983,50.000000,2022-08-03
1,535,0,2474,18984,24.000000,2022-08-03
1,535,0,2476,18985,270.000000,2022-08-03
1,535,0,2477,18986,4.000000,2022-08-03
1,535,0,2478,18987,4.000000,2022-08-03
1,535,0,2479,18988,40.000000,2022-08-03
1,537,1,2480,19242,3.500000,2022-08-04
1,537,0,2489,19243,50.000000,2022-08-04
1,537,0,2494,19244,11.000000,2022-08-04
1,544,1,2518,19631,16.000000,2022-08-05
1,544,0,2520,19632,55.000000,2022-08-05
1,544,0,2522,19633,79.000000,2022-08-05
1,556,1,2563,19975,11.000000,2022-08-06
1,556,0,2564,19976,38.000000,2022-08-06
1,565,1,2583,20470,28.000000,2022-08-08
1,565,0,2586,20471,5.500000,2022-08-08
1,581,1,2629,20999,4.000000,2022-08-09
1,581,1,2634,21000,5.000000,2022-08-09
1,584,1,2639,21295,9.000000,2022-08-10
1,584,0,2641,21296,37.000000,2022-08-10
1,584,0,2643,21297,11.000000,2022-08-10
1,574,1,2683,21650,1404.690000,2022-08-11
1,574,1,2683,21651,389.600000,2022-08-11
1,574,1,2683,21652,113.710000,2022-08-11
1,574,0,2687,21653,62.000000,2022-08-11
1,592,1,2688,22072,4.500000,2022-08-12
1,592,0,2690,22073,134.000000,2022-08-12
1,592,0,2696,22074,4.000000,2022-08-12
1,592,0,2697,22075,4.000000,2022-08-12
1,592,0,2698,22076,4.000000,2022-08-12
1,592,0,2699,22077,4.000000,2022-08-12
1,592,0,2703,22078,5.000000,2022-08-12
1,597,1,2729,22380,5.800000,2022-08-13
1,597,1,2729,22381,62.200000,2022-08-13
1,611,1,2776,22795,22.000000,2022-08-15
1,622,1,2826,23456,14.000000,2022-08-18
1,622,0,2827,23457,27.000000,2022-08-18
1,622,0,2831,23458,25.000000,2022-08-18
1,622,0,2833,23459,11.000000,2022-08-18
1,627,1,2838,23507,13.000000,2022-08-18
1,627,0,2839,23508,95.000000,2022-08-18
1,631,1,2880,24006,5.000000,2022-08-19
1,631,0,2882,24007,10.000000,2022-08-19
1,631,0,2883,24008,10.000000,2022-08-19
1,631,0,2885,24009,11.000000,2022-08-19
1,631,0,2889,24010,3.000000,2022-08-19
1,641,1,2918,24364,92.000000,2022-08-22
1,641,0,2920,24365,95.000000,2022-08-22
1,641,0,2922,24366,37.000000,2022-08-22
1,641,0,2923,24367,38.000000,2022-08-22
1,646,1,2940,24383,10.000000,2022-08-22
1,654,1,2965,24975,15.000000,2022-08-23
1,654,0,2966,24976,22.000000,2022-08-23
1,654,0,2967,24977,3.000000,2022-08-23
1,662,1,2986,25243,8.000000,2022-08-25
1,662,0,2987,25244,11.000000,2022-08-25
1,662,0,2988,25245,11.000000,2022-08-25
1,662,0,2990,25246,11.000000,2022-08-25
1,662,0,2991,25247,11.000000,2022-08-25
1,669,1,3020,25248,3.000000,2022-08-25
1,675,1,3044,25566,9.000000,2022-08-26
1,675,0,3045,25567,14.000000,2022-08-26
1,675,0,3046,25568,4.000000,2022-08-26
1,675,0,3047,25569,15.000000,2022-08-26
1,675,0,3050,25570,9.000000,2022-08-26
1,675,0,3051,25571,17.000000,2022-08-26
1,675,0,3052,25572,9.000000,2022-08-26
1,675,0,3054,25573,15.000000,2022-08-26
1,683,1,3087,25910,20.000000,2022-08-29
1,683,0,3088,25911,14.000000,2022-08-29
1,685,1,3121,25973,9.000000,2022-08-29
1,685,0,3122,25974,15.000000,2022-08-29
1,685,0,3124,25975,12.000000,2022-08-29
1,685,0,3126,25976,12.000000,2022-08-29
1,685,0,3127,25977,95.000000,2022-08-29
1,702,1,3148,26375,14.000000,2022-08-30
1,706,1,3156,26482,33.000000,2022-08-31
1,706,0,3157,26483,11.000000,2022-08-31
1,706,0,3159,26484,20.000000,2022-08-31
1,717,1,3215,26739,11.000000,2022-09-01
1,717,0,3220,26740,2.000000,2022-09-01
1,717,0,3221,26741,2.000000,2022-09-01
1,717,0,3222,26742,4.000000,2022-09-01
1,717,0,3224,26743,3.000000,2022-09-01
1,717,0,3229,26744,7.000000,2022-09-01
1,717,0,3230,26745,2.000000,2022-09-01
1,717,0,3232,26746,8.000000,2022-09-01
1,717,0,3233,26747,4.000000,2022-09-01
1,717,0,3235,26748,10.000000,2022-09-01
1,717,0,3236,26749,2.000000,2022-09-01
1,717,0,3237,26750,2.000000,2022-09-01
1,717,0,3238,26751,2.000000,2022-09-01
1,725,1,3257,26818,758.900000,2022-09-01
1,730,1,3271,27339,16.000000,2022-09-06
1,731,1,3350,27340,16.000000,2022-09-06
1,731,0,3352,27341,16.000000,2022-09-06
1,731,0,3354,27342,16.000000,2022-09-06
1,731,0,3356,27343,16.000000,2022-09-06
1,731,0,3357,27344,15.000000,2022-09-06
1,749,1,3417,27481,2.000000,2022-09-07
1,751,1,3419,27741,16.000000,2022-09-08
1,751,0,3420,27742,16.000000,2022-09-08
1,751,0,3421,27743,16.000000,2022-09-08
1,773,1,3510,28244,580.000000,2022-09-09
1,773,0,3511,28245,197.000000,2022-09-09
1,773,0,3515,28246,5.000000,2022-09-09
1,774,1,3521,28247,36.000000,2022-09-09
1,774,0,3522,28248,9.000000,2022-09-09
1,780,1,3559,28829,5.500000,2022-09-12
1,780,0,3560,28830,21.000000,2022-09-12
1,789,1,3576,29104,99.000000,2022-09-13
1,795,1,3596,29384,29.000000,2022-09-13
1,795,0,3599,29385,300.000000,2022-09-13
1,795,0,3600,29386,9.000000,2022-09-13
1,795,0,3602,29387,8.000000,2022-09-13
1,802,1,3618,29986,5.000000,2022-09-20
1,802,1,3621,29987,32.000000,2022-09-20
1,802,1,3623,29988,38.000000,2022-09-20
1,808,1,3642,29715,13.200000,2022-09-20
1,825,1,3695,30162,4.000000,2022-09-21
1,826,1,3707,30163,21.000000,2022-09-21
1,826,1,3708,30164,15.000000,2022-09-21
1,826,1,3710,30165,13.000000,2022-09-21
1,826,1,3712,30166,13.000000,2022-09-21
1,826,1,3714,30167,11.000000,2022-09-21
1,836,1,3736,30407,15.000000,2022-09-22
1,836,1,3739,30408,34.000000,2022-09-22
1,836,1,3741,30409,5.000000,2022-09-22
1,837,1,3742,30419,16.000000,2022-09-22
1,837,1,3743,30420,15.000000,2022-09-22
1,844,1,3767,31164,15.000000,2022-09-24
1,844,1,3768,31165,7.000000,2022-09-24
1,846,1,3775,31166,28.000000,2022-09-24
1,846,1,3776,31167,4.000000,2022-09-24
1,846,1,3777,31168,9.000000,2022-09-24
1,869,1,3859,31660,56.000000,2022-09-27
1,869,1,3864,31661,11.000000,2022-09-27
1,875,1,3877,31662,25.000000,2022-09-27
1,880,1,3886,31787,11.000000,2022-09-27
1,890,1,3918,32612,1.500000,2022-09-29
1,890,1,3919,32613,1.500000,2022-09-29
1,890,1,3920,32614,1.500000,2022-09-29
1,890,1,3921,32615,1.500000,2022-09-29
1,890,1,3925,32616,151.800000,2022-09-29
1,890,1,3927,32617,11.000000,2022-09-29
1,890,1,3929,32618,15.000000,2022-09-29
1,892,1,3942,32619,7.000000,2022-09-29
1,901,1,3968,32894,23.000000,2022-09-30
1,901,1,3970,32895,35.000000,2022-09-30
1,901,1,3971,32896,37.000000,2022-09-30
1,901,1,3972,32897,54.000000,2022-09-30
1,901,1,3974,32898,85.000000,2022-09-30
1,901,1,3975,32899,53.000000,2022-09-30
1,920,1,4026,33742,21.000000,2022-10-03
1,920,1,4027,33743,3.000000,2022-10-03
1,920,1,4028,33744,15.000000,2022-10-03
1,920,1,4029,33745,114.300000,2022-10-03
1,920,1,4032,33746,7.000000,2022-10-03
1,926,1,4054,33920,57.000000,2022-10-04
1,938,1,4092,34250,11.000000,2022-10-05
1,938,1,4093,34251,50.000000,2022-10-05
1,938,1,4094,34252,24.810000,2022-10-05
1,938,1,4094,34256,183.190000,2022-10-05
1,954,1,4134,34985,10.500000,2022-10-07
1,954,1,4136,34986,3.000000,2022-10-07
1,954,1,4138,34987,18.000000,2022-10-07
1,954,1,4140,34988,3.000000,2022-10-07
1,954,1,4144,34989,10.500000,2022-10-07
1,954,1,4146,34990,4.000000,2022-10-07
1,954,1,4148,34991,4.000000,2022-10-07
1,954,1,4151,34992,4.000000,2022-10-07
1,954,1,4153,34993,5.000000,2022-10-07
1,954,1,4155,34994,2.000000,2022-10-07
1,954,1,4157,34995,4.000000,2022-10-07
1,954,1,4164,34996,3.000000,2022-10-07
1,954,1,4165,34997,7.000000,2022-10-07
1,954,1,4166,34998,2.000000,2022-10-07
1,954,1,4168,34999,3.000000,2022-10-07
1,954,1,4169,35000,3.000000,2022-10-07
1,954,1,4170,35001,3.000000,2022-10-07
1,954,1,4171,35002,4.000000,2022-10-07
1,956,1,4177,35003,12.500000,2022-10-07
1,956,1,4182,35004,11.000000,2022-10-07
1,957,1,4186,35005,3.000000,2022-10-07
1,982,1,4261,35613,11.000000,2022-10-10
1,982,1,4263,35614,20.000000,2022-10-10
1,982,1,4264,35615,4.000000,2022-10-10
1,982,1,4266,35616,12.000000,2022-10-10
1,982,1,4271,35617,12.000000,2022-10-10
1,982,1,4273,35618,3.000000,2022-10-10
1,992,1,4349,35735,4.000000,2022-10-10
1,992,1,4350,35736,8.000000,2022-10-10
1,992,1,4352,35737,12.000000,2022-10-10
1,992,1,4354,35738,12.000000,2022-10-10
1,992,1,4356,35739,9.000000,2022-10-10
1,992,1,4357,35740,4.000000,2022-10-10
1,997,1,4401,36169,9.000000,2022-10-11
1,997,1,4402,36170,9.000000,2022-10-11
1,997,1,4403,36171,3.500000,2022-10-11
1,997,1,4404,36172,9.000000,2022-10-11
1,1010,1,4444,36712,26.000000,2022-10-13
1,1010,1,4445,36713,2.000000,2022-10-13
1,1010,1,4449,36714,4.000000,2022-10-13
1,1010,1,4451,36715,11.000000,2022-10-13
1,1010,1,4454,36716,6.500000,2022-10-13
1,1047,1,4668,37948,5.000000,2022-10-15
1,1047,1,4671,37949,11.000000,2022-10-15
1,1047,1,4675,37950,2.000000,2022-10-15
1,1067,1,4731,38536,17.000000,2022-10-18
1,1067,1,4734,38537,40.000000,2022-10-18
1,1067,1,4736,38538,11.000000,2022-10-18
1,1067,1,4738,38539,11.000000,2022-10-18
1,1067,1,4739,38540,58.000000,2022-10-18
2,9,1,21,170,759.000000,2022-05-18
2,26,1,92,239,552.000000,2022-05-20
2,26,0,93,240,396.700000,2022-05-20
2,25,1,117,250,19.000000,2022-05-20
2,37,1,163,282,25.000000,2022-05-23
2,68,1,493,1259,5.500000,2022-05-31
2,69,1,503,1226,201.000000,2022-05-31
2,70,1,536,1310,51.000000,2022-06-01
2,70,0,540,1311,18.000000,2022-06-01
2,80,1,624,1534,14.000000,2022-06-02
2,80,0,631,1535,7.000000,2022-06-02
2,205,1,1076,3771,127.000000,2022-06-16
2,215,1,1124,4907,5.500000,2022-06-18
2,237,1,1188,5738,10.000000,2022-06-22
2,237,0,1189,5739,10.000000,2022-06-22
2,241,1,1249,6476,5.000000,2022-06-24
2,241,0,1260,6477,178.000000,2022-06-24
2,260,1,1375,8041,10.000000,2022-06-27
2,260,0,1392,8042,197.200000,2022-06-27
2,260,0,1394,8043,82.000000,2022-06-27
2,260,0,1395,8044,7.000000,2022-06-27
2,274,1,1431,8181,174.000000,2022-06-28
2,276,1,1434,8184,6.000000,2022-06-28
2,283,1,1445,8442,12.000000,2022-06-29
2,296,1,1530,8795,3.000000,2022-07-01
2,296,0,1539,8796,19.000000,2022-07-01
2,299,1,1563,9125,11.000000,2022-07-02
2,299,0,1571,9126,8.000000,2022-07-02
2,299,0,1576,9127,14.000000,2022-07-02
2,299,0,1581,9128,1.500000,2022-07-02
2,302,1,1590,9129,16.000000,2022-07-02
2,306,1,1600,9684,13.000000,2022-07-05
2,325,1,1674,10949,4.000000,2022-07-07
2,325,0,1676,10950,10.000000,2022-07-07
2,358,1,1740,12017,5.000000,2022-07-12
2,358,0,1747,12018,34.500000,2022-07-12
2,358,0,1756,12019,5.500000,2022-07-12
2,358,0,1757,12020,3.500000,2022-07-12
2,358,0,1760,12021,41.000000,2022-07-12
2,387,1,1854,13601,12.000000,2022-07-16
2,387,0,1855,13602,68.000000,2022-07-16
2,387,0,1856,13603,102.000000,2022-07-16
2,403,1,1931,13863,7.000000,2022-07-18
2,403,0,1938,13864,94.000000,2022-07-18
2,423,1,1986,14511,5.000000,2022-07-19
2,423,0,1989,14512,80.000000,2022-07-19
2,435,1,2033,14980,101.000000,2022-07-21
2,435,0,2034,14981,118.000000,2022-07-21
2,435,0,2035,14982,114.000000,2022-07-21
