product_id,material_offset_id,order_id,total_quota,req_mat_offset_status
2626,242,419,44.000000,approval
4441,243,309,1001.000000,approval
4441,243,308,1005.000000,approval
8508,244,199,497.600000,approval
8508,244,191,497.600000,approval
8508,244,198,497.600000,approval
6199,245,751,518.000000,approval
3670,246,349,3.000000,approval
3670,246,351,3.000000,approval
3666,247,350,2.000000,approval
3588,248,352,2.000000,approval
238,249,557,5.000000,approval
2276,250,492,10.720000,approval
4080,251,268,90.000000,approval
4080,251,272,90.000000,approval
8992,252,492,190.000000,approval
8458,253,492,193.240000,approval
5782,254,647,1.000000,approval
4540,255,647,12.000000,approval
3649,256,192,3.000000,approval
7508,257,666,1.930000,approval
1066,258,676,0.640000,approval
9118,259,627,1.000000,approval
6594,260,198,2888.000000,approval
6590,260,198,2888.000000,approval
3362,261,291,1.000000,approval
9525,262,472,2510.000000,approval
9521,263,473,1510.000000,approval
8349,264,533,66.000000,approval
3645,265,775,22.000000,approval
3645,265,779,11.000000,approval
3645,265,783,4.000000,approval
3645,265,784,2.000000,approval
3645,265,785,5.000000,approval
3645,265,788,3.000000,approval
3645,265,794,9.000000,approval
3645,265,796,3.000000,approval
3645,265,795,2.000000,approval
3645,265,789,3.000000,approval
3645,265,786,2.000000,approval
3645,265,780,7.000000,approval
6185,266,674,303.000000,approval
4705,267,674,303.000000,approval
2211,268,408,3.000000,approval
2210,268,408,5.000000,approval
6600,269,780,324.500000,approval
6599,269,780,308.000000,approval
3897,269,779,972.000000,approval
9363,270,212,109.000000,approval
9446,270,797,53.000000,approval
6587,271,199,400.000000,approval
1062,272,759,6.900000,approval
7579,273,618,303.000000,approval
8062,274,208,1005.000000,approval
8062,274,205,805.000000,approval
1066,275,662,9.000000,approval
3999,277,709,483.000000,approval
91,278,885,0.583000,approval
1929,278,885,0.792000,approval
1929,278,885,0.924000,approval
82,278,885,0.484000,approval
177,278,885,0.462000,approval
8347,278,885,13.200000,approval
8508,278,885,29.700000,approval
7578,278,885,20.000000,approval
6580,278,885,20.000000,approval
2348,278,885,0.680000,approval
3983,278,885,13.200000,approval
2404,278,885,20.000000,approval
4702,278,885,20.000000,approval
8052,278,885,20.000000,approval
7943,278,885,20.000000,approval
9532,279,751,70.000000,approval
9533,279,752,30.000000,approval
9531,279,750,30.000000,approval
6731,280,1026,66.000000,approval
9524,281,1006,75.000000,approval
9522,281,1005,145.000000,approval
9523,281,1004,145.000000,approval
7117,282,871,746.000000,approval
7885,283,918,510.000000,approval
1054,284,914,8.000000,approval
9717,284,914,8.000000,approval
7565,285,667,303.000000,approval
3632,285,667,2.000000,approval
3459,285,678,1.000000,approval
6580,286,544,111.000000,approval
9538,287,838,6012.000000,approval
2562,288,757,102.000000,approval
1287,289,894,90.000000,approval
5343,290,918,508.000000,approval
5363,290,927,512.000000,approval
5346,290,919,512.000000,approval
5352,290,923,512.000000,approval
6590,291,405,1300.000000,approval
6590,291,409,1300.000000,approval
6590,291,403,1300.000000,approval
6590,291,404,1300.000000,approval
9366,292,706,1705.000000,approval
9366,292,708,1605.000000,approval
9366,292,709,805.000000,approval
9366,293,710,1105.000000,approval
9366,293,711,1805.000000,approval
9366,293,712,705.000000,approval
9366,293,714,1005.000000,approval
9366,293,716,2305.000000,approval
9366,293,719,1105.000000,approval
9366,293,721,5705.000000,approval
9366,293,713,105.000000,approval
9366,293,722,4705.000000,approval
9366,293,723,2305.000000,approval
9366,293,725,1105.000000,approval
9366,293,726,1705.000000,approval
3999,294,706,1023.000000,approval
5948,294,706,10.000000,approval
5903,294,706,1705.000000,approval
4012,294,707,963.000000,approval
8062,294,707,805.000000,approval
3318,294,707,2.000000,approval
3683,294,704,2.000000,approval
3683,294,708,2.000000,approval
3999,294,708,963.000000,approval
3642,295,756,7.000000,approval
3642,295,412,7.000000,approval
8464,296,584,2.000000,approval
6600,297,751,50.000000,approval
6599,297,751,70.000000,approval
308,298,1026,6.000000,approval
9764,299,892,505.000000,approval
9765,299,892,505.000000,approval
9766,299,892,505.000000,approval
9767,299,892,505.000000,approval
8706,300,541,66.660000,approval
3802,301,352,1.000000,approval
3731,301,352,2.000000,approval
3728,301,351,2.000000,approval
2544,301,352,2.000000,approval
2525,301,351,2.000000,approval
2526,301,352,2.000000,approval
2489,301,351,2.000000,approval
2515,301,352,4.000000,approval
2539,301,352,4.000000,approval
3709,301,352,4.000000,approval
3753,301,352,2.000000,approval
3751,301,352,1.000000,approval
5391,301,352,4.000000,approval
5555,301,352,4.000000,approval
5432,301,352,4.000000,approval
5461,301,352,4.000000,approval
5932,301,352,4.000000,approval
5907,301,352,4.000000,approval
5867,301,352,4.000000,approval
7544,301,352,4.000000,approval
7809,301,352,4.000000,approval
6594,301,352,4.000000,approval
6590,301,352,4.000000,approval
2569,302,1029,127.000000,approval
9536,303,1044,70.000000,approval
6199,304,1027,100.000000,approval
317,305,934,2.500000,approval
9775,306,1031,505.000000,approval
8869,306,1031,2.000000,approval
2717,306,1031,1.000000,approval
9707,307,966,502.000000,approval
5421,308,1075,2502.000000,approval
5421,308,1078,1502.000000,approval
6824,309,567,1.000000,approval
7566,310,719,1105.000000,approval
9809,311,1044,7428.000000,approval
9502,312,799,87.300000,approval
9456,312,799,84.200000,approval
9456,312,799,90.400000,approval
9456,312,799,67.600000,approval
9456,312,799,64.800000,approval
9456,312,799,24.900000,approval
9667,313,952,147.000000,approval
9668,314,954,147.000000,approval
5144,315,956,147.000000,approval
6590,316,568,655.000000,approval
5360,317,926,508.000000,approval
5555,318,575,255.000000,approval
5555,319,402,405.000000,approval
2547,319,395,1105.000000,approval
9864,320,1045,2.900000,approval
228,320,1045,0.800000,approval
8968,320,1045,66.700000,approval
9866,320,1045,162.200000,approval
9865,320,1045,66.700000,approval
2415,320,1045,104.000000,approval
3615,320,1045,1.100000,approval
3312,320,1045,1.800000,approval
9706,321,980,147.000000,approval
9508,322,895,3.000000,approval
9515,322,895,3.000000,approval
228,323,1045,3.000000,approval
9864,323,1045,1.000000,approval
9869,323,1045,67.000000,approval
9512,324,895,3.000000,approval
5907,325,414,1155.000000,approval
5907,325,413,1155.000000,approval
5907,325,396,555.000000,approval
5907,325,399,305.000000,approval
5907,325,401,225.000000,approval
5907,325,402,405.000000,approval
5907,325,400,455.000000,approval
5907,325,395,1105.000000,approval
9874,326,1146,153.000000,approval
9887,327,902,68.000000,approval
4041,328,1124,64.640000,approval
5980,329,1108,382.000000,approval
5368,329,1108,383.000000,approval
8863,330,721,3080.000000,approval
5981,331,1109,382.000000,approval
5982,331,1110,382.000000,approval
3512,332,866,1.000000,approval
6824,332,866,1.000000,approval
9622,333,1117,2.000000,approval
9567,334,1114,1.000000,approval
3370,334,1114,1.000000,approval
9875,335,1108,385.000000,approval
9878,336,1112,382.000000,approval
821,337,1119,7.400000,approval
6867,337,1119,369.790000,approval
9776,338,968,101.000000,approval
793,339,1109,11.500000,approval
9194,340,1044,669.800000,approval
7724,341,1106,125.000000,approval
9099,342,1156,100.000000,approval
80,343,1119,7.400000,approval
80,343,1119,5.810000,approval
9900,343,1119,164.350000,approval
9897,343,1119,1.000000,approval
5789,343,1119,3.000000,approval
9903,344,938,1.000000,approval
9903,344,938,1.000000,approval
6643,345,686,18.000000,approval
6643,345,685,27.000000,approval
2,345,686,150.000000,approval
2,345,685,217.000000,approval
8323,345,686,72.000000,approval
8323,345,685,76.000000,approval
3659,345,686,8.000000,approval
3659,345,685,11.000000,approval
6590,345,685,5205.000000,approval
6590,345,686,3605.000000,approval
6587,345,685,145.000000,approval
6587,345,686,209.000000,approval
6643,346,683,4.000000,approval
6643,346,684,4.000000,approval
2,346,683,26.000000,approval
2,346,684,26.000000,approval
7831,346,683,4.000000,approval
7831,346,684,4.000000,approval
6590,346,683,605.000000,approval
6590,346,684,605.000000,approval
6587,346,683,26.000000,approval
6587,346,684,26.000000,approval
92,347,1173,3.000000,approval
8714,348,1026,200.000000,approval
1306,349,1218,1.650000,approval
1312,349,1218,1.980000,approval
1312,349,1218,3.960000,approval
1312,349,1219,1.980000,approval
1312,349,1219,3.960000,approval
8714,350,1026,640.000000,approval
3670,351,1031,1.000000,approval
9587,352,1114,1.000000,approval
8424,353,696,835.000000,approval
793,354,927,14.300000,approval
2348,354,927,17.200000,approval
91,355,1173,3.000000,approval
9907,356,974,153.000000,approval
9981,357,973,153.000000,approval
3940,358,1392,1288.960000,approval
3940,358,1393,1569.920000,approval
3940,358,1394,1226.880000,approval
3940,358,1395,1491.200000,approval
3940,358,1396,729.600000,approval
3940,358,1397,862.080000,approval
9982,359,1005,145.000000,approval
9982,360,1004,145.000000,approval
9906,360,1004,145.000000,approval
9982,361,1006,73.000000,approval
9906,361,1006,73.000000,approval
9818,362,797,1.000000,approval
5461,362,797,1004.000000,approval
5151,363,1176,150.000000,approval
3657,364,723,18.000000,approval
9818,365,797,1.000000,approval
5461,365,1087,302.000000,approval
5461,365,1088,702.000000,approval
7885,366,1110,385.000000,approval
7885,366,1109,385.000000,approval
7885,366,1121,256.000000,approval
7927,367,1194,978.000000,approval
3451,368,931,2.000000,approval
9243,369,1277,202.000000,approval
7327,370,1277,202.000000,approval
7327,371,1278,202.000000,approval
6979,372,852,441.100000,approval
6979,372,861,440.400000,approval
6979,372,862,462.400000,approval
6979,372,863,396.400000,approval
7885,373,974,155.000000,approval
7885,374,973,155.000000,approval
10147,375,1283,202.000000,approval
1215,376,1422,22.020000,approval
1215,377,1423,61.540000,approval
1215,378,1424,83.590000,approval
1215,379,1424,83.590000,approval
1215,380,1424,83.590000,approval
1215,381,1425,35.000000,approval
10147,382,1284,202.000000,approval
8999,383,960,24.000000,approval
8999,383,1188,25.500000,approval
156,384,1030,3.000000,approval
156,384,1030,2.500000,approval
156,384,1030,2.400000,approval
156,384,1030,2.300000,approval
8538,385,1030,68.000000,approval
10166,385,1030,153.000000,approval
3425,385,1030,1.800000,approval
8176,386,1157,1.000000,approval
8180,386,1157,1.500000,approval
922,386,1157,1.500000,approval
9415,386,1157,16.500000,approval
6998,386,1157,38.000000,approval
8602,387,1279,0.510000,approval
8602,388,1280,1.010000,approval
8602,389,1281,1.010000,approval
4036,390,1167,140.000000,approval
3731,391,1324,1484.000000,approval
3983,391,1324,1203.000000,approval
5948,391,1324,15.000000,approval
6861,391,1324,702.000000,approval
5419,391,1324,2184.000000,approval
5516,391,1324,2100.000000,approval
5517,391,1324,2184.000000,approval
3731,392,1325,1114.000000,approval
3983,392,1325,903.000000,approval
6861,392,1325,527.000000,approval
5948,392,1325,12.000000,approval
3731,393,1326,596.000000,approval
3989,393,1326,483.000000,approval
3657,393,1326,6.000000,approval
6861,393,1326,282.000000,approval
3731,394,1327,522.000000,approval
6861,394,1327,247.000000,approval
3989,394,1327,423.000000,approval
3657,394,1327,6.000000,approval
3731,395,1328,17.000000,approval
3989,395,1328,963.000000,approval
3623,395,1328,12.000000,approval
6861,395,1328,562.000000,approval
3731,396,1331,15.000000,approval
3989,396,1331,843.000000,approval
3623,396,1331,11.000000,approval
6861,396,1331,492.000000,approval
3731,397,1329,3.000000,approval
3989,397,1329,123.000000,approval
3398,397,1329,2.000000,approval
6861,397,1329,72.000000,approval
3731,398,1330,8.000000,approval
3989,398,1330,423.000000,approval
3471,398,1330,6.000000,approval
6861,398,1330,247.000000,approval
5419,399,1324,2184.000000,approval
5517,399,1324,2184.000000,approval
5517,400,1308,1020.000000,approval
5517,400,1309,2434.000000,approval
5907,401,1091,6002.000000,approval
7831,401,1091,4.800000,approval
5423,402,1324,90.000000,approval
8176,403,1434,2.860000,approval
8178,403,1434,2.780000,approval
8178,403,1434,3.330000,approval
8178,403,1434,2.440000,approval
8178,403,1434,2.330000,approval
8178,403,1434,1.330000,approval
10292,403,1434,66.660000,approval
10269,404,1010,103.000000,approval
10269,404,1011,103.000000,approval
9861,405,1162,2.000000,approval
9862,405,1162,2.000000,approval
7950,406,1194,17.000000,approval
3642,407,1295,20.000000,approval
10311,407,1295,5.000000,approval
3642,407,1296,33.000000,approval
10311,407,1296,9.000000,approval
10360,408,1259,200.000000,approval
10360,409,1260,200.000000,approval
10316,410,1108,382.000000,approval
10317,411,1109,385.000000,approval
10318,412,1110,385.000000,approval
10319,413,1111,382.000000,approval
10320,414,1112,385.000000,approval
6828,415,801,28.000000,approval
6796,415,801,1.000000,approval
6796,415,693,1.000000,approval
6828,415,693,28.000000,approval
8011,416,1427,147.000000,approval
8012,416,1427,147.000000,approval
9882,417,1071,858.520000,approval
9882,417,1072,1010.650000,approval
3381,418,1264,2.550000,approval
3381,419,1265,4.050000,approval
3381,420,1266,4.050000,approval
5398,421,1305,1105.000000,approval
5398,421,1306,1005.000000,approval
5398,421,1307,1105.000000,approval
86,422,1509,5.000000,approval
3458,423,1267,2.550000,approval
3458,423,1267,0.510000,approval
3458,424,1268,5.050000,approval
3458,424,1268,1.010000,approval
3458,425,1269,5.050000,approval
3458,425,1269,1.010000,approval
9934,426,1190,9.630000,approval
3381,427,1264,0.510000,approval
3381,428,1265,0.810000,approval
3381,429,1266,0.810000,approval
3512,430,1270,0.510000,approval
3512,431,1271,1.010000,approval
3512,432,1272,1.010000,approval
7339,433,1265,162.000000,approval
7339,434,1266,162.000000,approval
10384,435,1263,202.000000,approval
10384,436,1262,202.000000,approval
6599,437,1044,669.800000,approval
6952,438,1319,852.500000,approval
7051,438,1319,1450.000000,approval
4012,438,1319,1023.000000,approval
5516,438,1319,18.000000,approval
5517,438,1319,69.000000,approval
5419,438,1319,69.000000,approval
6952,439,1322,1203.000000,approval
7051,439,1322,2045.000000,approval
4012,439,1322,1445.000000,approval
5419,439,1322,97.000000,approval
5516,439,1322,25.000000,approval
5517,439,1322,97.000000,approval
6952,440,1321,1003.000000,approval
7051,440,1321,1705.000000,approval
4012,440,1321,1203.000000,approval
5419,440,1321,81.000000,approval
5516,440,1321,21.000000,approval
5517,440,1321,81.000000,approval
6952,441,1320,703.000000,approval
7051,441,1320,1195.000000,approval
4012,441,1320,843.000000,approval
5419,441,1320,57.000000,approval
5516,441,1320,15.000000,approval
5517,441,1320,57.000000,approval
6952,442,1323,753.000000,approval
7051,442,1323,1280.000000,approval
4012,442,1323,903.000000,approval
5419,442,1323,61.000000,approval
5516,442,1323,16.000000,approval
5517,442,1323,61.000000,approval
5948,443,1082,8.000000,approval
3378,443,1083,5.000000,approval
3306,443,1084,5.000000,approval
10321,444,1118,258.000000,approval
10324,445,1121,256.000000,approval
8860,446,1511,198.000000,approval
9771,447,1019,6.000000,approval
9771,447,1020,5.000000,approval
9771,447,696,41.000000,approval
9771,447,697,10.000000,approval
9771,447,698,10.000000,approval
9771,447,699,19.000000,approval
9771,447,700,25.000000,approval
9771,447,701,15.000000,approval
5419,448,1235,850.000000,approval
3310,448,1235,26.000000,approval
7827,449,1235,16680.000000,approval
9997,450,1142,103.000000,approval
9997,450,1143,103.000000,approval
9515,451,1537,6.000000,approval
1273,452,1537,6.000000,approval
9951,453,1245,13.000000,approval
9955,453,1245,13.000000,approval
9951,454,1244,13.000000,approval
9955,454,1244,13.000000,approval
7061,455,1243,13.000000,approval
7061,455,1243,13.000000,approval
7061,456,1242,13.000000,approval
7061,456,1242,13.000000,approval
9951,457,1245,15.100000,approval
9955,457,1245,15.100000,approval
7061,458,1243,1.100000,approval
7061,458,1243,1.100000,approval
7061,459,1242,7.100000,approval
7061,459,1242,7.100000,approval
3646,460,1386,0.800000,approval
3646,461,1387,0.800000,approval
10474,462,1411,273.000000,approval
10475,463,1408,446.250000,approval
10477,464,1407,446.250000,approval
10476,465,1409,446.250000,approval
10479,466,1410,273.000000,approval
6791,466,1410,2.000000,approval
10478,466,1410,4.000000,approval
6736,466,1410,12.000000,approval
6791,467,1411,2.000000,approval
10478,467,1411,4.000000,approval
6736,467,1411,12.000000,approval
6791,468,1408,4.000000,approval
10478,468,1408,8.000000,approval
6736,468,1408,20.000000,approval
6791,469,1409,3.000000,approval
10478,469,1409,6.000000,approval
6736,469,1409,20.000000,approval
6791,470,1407,3.000000,approval
10478,470,1407,6.000000,approval
6736,470,1407,20.000000,approval
10474,471,1406,273.000000,approval
6791,471,1406,2.000000,approval
10478,471,1406,4.000000,approval
6736,471,1406,12.000000,approval
10479,472,1405,273.000000,approval
6791,472,1405,2.000000,approval
10478,472,1405,4.000000,approval
6736,472,1405,12.000000,approval
10475,473,1403,446.250000,approval
6791,473,1403,4.000000,approval
10478,473,1403,8.000000,approval
6736,473,1403,20.000000,approval
10476,474,1404,446.250000,approval
6791,474,1404,3.000000,approval
10478,474,1404,6.000000,approval
6736,474,1404,20.000000,approval
10477,475,1402,446.250000,approval
6791,475,1402,3.000000,approval
10478,475,1402,6.000000,approval
6736,475,1402,20.000000,approval
3679,476,1576,1.600000,approval
3679,477,1577,1.800000,approval
3681,478,1591,0.810000,approval
3310,479,1591,4.990000,approval
3681,480,1592,0.700000,approval
7814,481,1592,705.000000,approval
2353,481,1592,0.910000,approval
7814,482,1591,805.000000,approval
2353,482,1591,1.050000,approval
10301,483,799,3026.000000,approval
821,484,1483,7.400000,approval
6867,484,1483,369.790000,approval
1532,485,1591,21.730000,approval
3811,486,1591,12.070000,approval
3811,487,1592,10.600000,approval
9451,488,1583,113.000000,approval
9451,489,1582,103.000000,approval
9451,490,1573,200.000000,approval
9451,491,1574,200.000000,approval
9451,491,1557,200.000000,approval
9451,491,1558,203.000000,approval
9451,491,1559,100.000000,approval
9451,491,1560,203.000000,approval
9451,491,1561,103.000000,approval
10462,492,1490,3.000000,approval
10462,493,1502,3.000000,approval
1961,494,1314,54.000000,approval
1961,494,1315,42.000000,approval
1961,494,1316,20.000000,approval
1961,494,1317,38.000000,approval
1961,494,1318,35.000000,approval
7268,495,1335,2108.750000,approval
7268,496,1334,2108.750000,approval
7269,497,1332,1758.750000,approval
7269,498,1333,1758.750000,approval
9445,499,1561,80.000000,approval
9008,499,1574,313.000000,approval
9008,499,1573,313.000000,approval
2196,499,1557,5.000000,approval
3655,500,1304,39.000000,approval
3655,501,1303,54.000000,approval
3655,502,1302,90.000000,approval
3655,503,1301,90.000000,approval
3655,504,1300,39.000000,approval
3655,505,1299,42.000000,approval
4058,506,1404,37.000000,approval
4058,507,1406,23.000000,approval
4058,508,1405,23.000000,approval
4058,509,1403,37.000000,approval
4058,510,1402,37.000000,approval
3531,511,1161,0.500000,approval
4058,512,1411,23.000000,approval
4058,513,1410,23.000000,approval
4058,514,1409,37.000000,approval
4058,515,1408,37.000000,approval
4058,516,1408,37.000000,approval
4058,517,1407,37.000000,approval
10507,518,1576,1605.000000,approval
10507,519,1577,1805.000000,approval
10506,520,1578,405.000000,approval
10506,521,1579,605.000000,approval
7268,522,1339,1179.750000,approval
1539,522,1339,29.040000,approval
3670,522,1339,0.500000,approval
7268,522,1290,1959.750000,approval
1539,522,1290,48.240000,approval
3670,522,1290,0.500000,approval
7268,522,1293,3324.750000,approval
1539,522,1293,81.840000,approval
3670,522,1293,0.500000,approval
7268,522,1294,3909.750000,approval
1539,522,1294,96.240000,approval
3670,522,1294,1.000000,approval
7341,522,1291,3909.750000,approval
1539,522,1291,96.240000,approval
3670,522,1291,1.000000,approval
7341,522,1292,5859.750000,approval
1539,522,1292,144.240000,approval
3670,522,1292,1.000000,approval
7269,522,1288,5859.750000,approval
1539,522,1288,144.240000,approval
3455,522,1288,3.000000,approval
3526,522,1288,3.000000,approval
3670,522,1288,1.000000,approval
7269,522,1289,5859.750000,approval
1539,522,1289,144.240000,approval
3455,522,1289,3.000000,approval
3526,522,1289,3.000000,approval
3670,522,1289,1.000000,approval
3630,523,1413,37.270000,approval
5582,524,1602,605.000000,approval
9470,525,1601,415.950000,approval
1542,525,1601,5.920000,approval
5582,525,1601,705.000000,approval
3318,525,1601,0.920000,approval
3655,526,1612,87.000000,approval
3655,527,1611,42.000000,approval
3655,528,1610,12.000000,approval
3655,529,1609,12.000000,approval
7195,530,1598,564.000000,approval
3975,531,1605,126.700000,approval
3975,532,1606,168.700000,approval
3975,533,1607,5397.910000,approval
3975,534,1608,84.700000,approval
3646,535,1295,20.000000,approval
3646,536,1296,33.000000,approval
1118,537,1597,99.450000,approval
10516,537,1597,1436.500000,approval
7036,537,1597,884.000000,approval
3583,537,1597,5.530000,approval
3558,537,1597,5.530000,approval
3583,537,1597,3.200000,approval
3583,537,1597,2.210000,approval
5948,538,1413,9.880000,approval
3630,538,1413,26.940000,approval
3678,538,1413,7.180000,approval
5420,538,1413,45.000000,approval
6148,538,1413,4490.000000,approval
5420,539,1413,404.000000,approval
2358,540,1605,72.400000,approval
2358,540,1606,96.400000,approval
3517,543,1588,4.050000,approval
3584,543,1588,2.000000,approval
3324,544,1441,0.500000,approval
3324,544,1446,0.300000,approval
3324,544,1442,0.300000,approval
3324,544,1443,0.300000,approval
3324,544,1444,0.300000,approval
3324,544,1445,1.000000,approval
3584,545,1590,2.000000,approval
3567,545,1590,4.000000,approval
3517,545,1590,1.300000,approval
8,545,1590,71.000000,approval
7,546,1589,94.000000,approval
3361,546,1589,6.000000,approval
3567,546,1589,2.000000,approval
3584,546,1589,2.000000,approval
3983,547,1590,243.000000,approval
8311,547,1590,16.200000,approval
3983,548,1589,363.000000,approval
8311,548,1589,24.200000,approval
3983,549,1588,243.000000,approval
8311,549,1588,16.200000,approval
10524,550,1571,303.000000,approval
10524,550,1572,303.000000,approval
10523,551,1496,8.080000,approval
10523,552,1499,5.810000,approval
10531,552,1499,2.000000,approval
10531,553,1499,2.000000,approval
10534,553,1499,164.350000,approval
10523,554,1504,6.030000,approval
10523,554,1504,5.810000,approval
10532,554,1504,2.000000,approval
10531,554,1504,2.000000,approval
9074,555,1398,2614.350000,approval
6871,555,1398,1622.700000,approval
7311,555,1398,1442.400000,approval
9316,555,1398,1803.000000,approval
6150,555,1398,1803.000000,approval
9074,555,1399,2968.150000,approval
6871,555,1399,1842.300000,approval
7311,555,1399,1637.600000,approval
9316,555,1399,2047.000000,approval
6150,555,1399,2047.000000,approval
6871,556,1398,108.200000,approval
6871,556,1398,122.800000,approval
167,557,1484,8.840000,approval
167,557,1484,7.200000,approval
10532,557,1484,2.000000,approval
10531,557,1484,1.000000,approval
10534,558,1496,228.550000,approval
10523,559,1505,6.030000,approval
10523,559,1505,5.810000,approval
10532,559,1505,0.880000,approval
10531,559,1505,0.880000,approval
10531,560,1496,3.000000,approval
10523,561,1484,8.840000,approval
10523,561,1484,7.200000,approval
10532,561,1484,2.320000,approval
6979,562,1312,520.000000,approval
5553,562,1312,1705.000000,approval
5461,562,1312,1705.000000,approval
6979,563,1313,520.000000,approval
5553,563,1313,1705.000000,approval
10158,563,1313,1705.000000,approval
5461,563,1313,1705.000000,approval
6979,564,1310,1705.000000,approval
5553,564,1310,1705.000000,approval
5583,564,1310,1705.000000,approval
5461,564,1310,1705.000000,approval
5553,565,1311,1705.000000,approval
6979,565,1311,520.000000,approval
10158,565,1311,1705.000000,approval
5461,565,1311,1705.000000,approval
5419,565,1311,140.000000,approval
9075,566,1398,901.500000,approval
9075,566,1399,1023.500000,approval
8508,568,844,5.000000,approval
8508,568,845,5.000000,approval
7327,569,1091,10503.500000,approval
10531,570,1484,1.050000,approval
793,571,1388,67.610000,approval
2,571,1388,378.590000,approval
9312,571,1388,4507.000000,approval
6131,571,1388,4507.000000,approval
793,571,1389,82.730000,approval
2,571,1389,479.810000,approval
9312,571,1389,5515.000000,approval
6131,571,1389,5515.000000,approval
811,571,1386,602.000000,approval
2,571,1386,33.680000,approval
9312,571,1386,401.000000,approval
6131,571,1386,401.000000,approval
811,571,1387,7.040000,approval
2,571,1387,40.800000,approval
9312,571,1387,469.000000,approval
6131,571,1387,469.000000,approval
793,571,1390,50.520000,approval
2,571,1390,282.910000,approval
9312,571,1390,3368.000000,approval
6131,571,1390,3368.000000,approval
793,571,1391,61.110000,approval
2,571,1391,354.440000,approval
9312,571,1391,4074.000000,approval
6131,571,1391,4074.000000,approval
8508,572,1388,1172.000000,approval
8508,572,1389,1134.000000,approval
8508,572,1390,875.700000,approval
8508,572,1391,1059.000000,approval
6871,572,1386,104.300000,approval
6871,572,1387,121.900000,approval
7817,573,689,3.000000,approval
3670,573,689,2.000000,approval
3656,574,689,2.000000,approval
10009,574,689,3.000000,approval
3675,574,689,2.000000,approval
10009,574,690,3.000000,approval
3675,574,690,2.000000,approval
7817,575,690,3.000000,approval
3670,575,690,2.000000,approval
3657,575,690,1.000000,approval
7596,576,1398,1803.000000,approval
7596,576,1399,2047.000000,approval
7627,577,1309,1205.000000,approval
5516,577,1309,36.000000,approval
5419,577,1309,72.000000,approval
5517,577,1309,48.000000,approval
3906,577,1309,73.000000,approval
7634,578,1308,505.000000,approval
3906,578,1308,31.000000,approval
5516,578,1308,15.000000,approval
5419,578,1308,30.000000,approval
5517,578,1308,20.000000,approval
10582,579,1191,200.000000,approval
10584,579,1191,200.000000,approval
10583,580,1190,300.000000,approval
10584,580,1190,300.000000,approval
10037,581,1386,401.000000,approval
10038,581,1387,469.000000,approval
9528,582,1475,360.000000,approval
9528,583,1481,259.000000,approval
1457,584,957,8.000000,approval
1457,584,1518,15.000000,approval
5583,585,1312,1705.000000,approval
8992,586,1572,192.600000,approval
4058,587,1406,22.470000,approval
4058,587,1405,22.470000,approval
4058,587,1403,36.750000,approval
4058,587,1404,36.750000,approval
4058,587,1402,36.750000,approval
4058,587,1411,22.470000,approval
4058,587,1410,22.470000,approval
4058,587,1408,36.750000,approval
4058,587,1409,36.750000,approval
4058,587,1407,36.750000,approval
8992,588,1142,67.000000,approval
8992,588,1525,193.000000,approval
3661,589,1400,31.120000,approval
3450,589,1400,20.230000,approval
3673,589,1400,3.110000,approval
8026,589,1400,1556.000000,approval
6149,589,1400,1556.000000,approval
3661,589,1401,35.560000,approval
3450,589,1401,23.110000,approval
3673,589,1401,3.560000,approval
8026,589,1401,1778.000000,approval
6149,589,1401,1778.000000,approval
9783,590,1602,273.000000,approval
9783,591,1601,317.250000,approval
1163,592,1456,128.300000,approval
9687,593,1455,59.000000,approval
2669,593,1455,590.000000,approval
2670,594,1455,590.000000,approval
3989,595,1613,73.500000,approval
3989,595,1614,2243.500000,approval
3989,595,1615,493.500000,approval
3989,595,1616,423.500000,approval
3989,595,1617,493.500000,approval
3989,595,1618,633.500000,approval
3989,595,1619,353.500000,approval
3989,595,1621,843.500000,approval
3989,595,1623,1053.500000,approval
3989,595,1624,773.500000,approval
3570,596,1623,30.100000,approval
3742,597,1235,12.050000,approval
3800,597,1235,71.350000,approval
3731,597,1235,41.200000,approval
3743,597,1233,20.000000,approval
10481,598,1411,2.000000,approval
10481,599,1410,2.000000,approval
10481,600,1409,3.000000,approval
10481,601,1408,4.000000,approval
10481,602,1407,3.000000,approval
10481,603,1404,3.000000,approval
10481,604,1406,2.000000,approval
10481,605,1405,2.000000,approval
10481,606,1403,4.000000,approval
10481,607,1402,3.000000,approval
3575,608,1455,12.000000,approval
3310,608,1455,5.000000,approval
10627,609,1427,146.000000,approval
10626,610,1580,154.000000,approval
6197,611,680,144.600000,approval
6197,611,681,144.600000,approval
6197,611,682,144.600000,approval
6197,611,679,144.600000,approval
7269,612,1603,1764.750000,approval
3455,612,1603,0.910000,approval
3526,612,1603,0.910000,approval
3310,612,1603,1.810000,approval
3670,612,1603,2.720000,approval
7269,612,1604,1.950000,approval
3455,612,1604,1.300000,approval
3526,612,1604,1.300000,approval
3310,612,1604,2.610000,approval
3670,612,1604,3.920000,approval
10459,613,1488,2.000000,approval
10458,613,1488,1.000000,approval
10458,614,1476,2.000000,approval
10459,614,1476,3.000000,approval
3670,615,1603,0.270000,approval
3670,615,1604,0.390000,approval
3666,616,1228,3.000000,approval
3666,616,1229,3.000000,approval
3666,616,1230,2.000000,approval
3666,616,1231,3.000000,approval
3666,616,1232,3.000000,approval
